fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
25,14,0.06,0.8253638253638252,0.7801535087719298,0.7910265700483091,0.8095238095238095,0.7801535087719298,12,32,19,13,37,13
26,14,0.06,0.5376344086021505,0.5413105413105413,0.5359169066945971,0.7936507936507936,0.5413105413105413,26,36,1,31,31,1
27,14,0.06,0.5154454022988505,0.5162337662337663,0.5136200716845879,0.746031746031746,0.5162337662337663,28,33,2,32,29,2
28,14,0.06,0.6706887883358471,0.6492337164750958,0.6547619047619047,0.8095238095238095,0.6492337164750958,29,30,4,34,26,3
29,14,0.06,0.7218782249742001,0.7325536062378167,0.7266717518433765,0.7777777777777778,0.7325536062378167,19,35,9,19,34,10
30,14,0.06,0.8012820512820512,0.7817303469477382,0.7826023391812865,0.7777777777777778,0.7817303469477382,23,22,18,17,26,20
31,14,0.06,0.7976973684210527,0.7994096563356526,0.7882846625240134,0.8253968253968254,0.7994096563356526,31,17,15,32,12,19
32,14,0.06,0.6814814814814815,0.6353319783197832,0.6482176099580451,0.8253968253968254,0.6353319783197832,41,6,16,45,3,15
33,14,0.06,0.7833333333333333,0.5793650793650794,0.5634598012646793,0.7301587301587301,0.5793650793650794,42,7,14,40,1,22
34,14,0.06,0.6468253968253969,0.5985632183908046,0.5983333333333333,0.6666666666666666,0.5985632183908046,29,10,24,21,6,36
35,14,0.06,0.6176231176231176,0.5846031746031746,0.5730294396961063,0.6190476190476191,0.5846031746031746,25,14,24,14,13,36
36,14,0.06,0.7195484254307783,0.7265909090909091,0.7214606752072061,0.7142857142857143,0.7265909090909091,22,25,16,24,22,17
37,14,0.06,0.7497435897435899,0.7561850387937344,0.7318198597268365,0.746031746031746,0.7561850387937344,18,22,23,25,13,25
38,14,0.06,0.7358655836916707,0.7509175236942932,0.7264221158958001,0.746031746031746,0.7509175236942932,15,19,29,23,14,26
39,14,0.06,0.7795634920634921,0.8416666666666667,0.804305120167189,0.8412698412698413,0.8416666666666667,13,10,40,16,12,35
40,14,0.06,0.6608547008547009,0.6878306878306878,0.6635456334649291,0.7301587301587301,0.6878306878306878,21,9,33,26,12,25
41,14,0.06,0.6460829493087558,0.6280151946818613,0.6319585305386523,0.7142857142857143,0.6280151946818613,26,10,27,25,7,31
42,14,0.06,0.7393765238592825,0.7384403036576949,0.7386939571150096,0.7777777777777778,0.7384403036576949,28,12,23,29,12,22
43,14,0.06,0.8463203463203463,0.8610819327731093,0.847209287887254,0.8571428571428571,0.8610819327731093,32,17,14,27,22,14
44,14,0.06,0.872972972972973,0.7992355992355993,0.8082670906200319,0.8571428571428571,0.7992355992355993,37,15,11,37,20,6
45,14,0.06,0.484006734006734,0.47314814814814815,0.47045923632610936,0.6349206349206349,0.47314814814814815,40,18,5,36,16,11
46,14,0.06,0.6922550629447182,0.6552287581699346,0.6259597473990277,0.6984126984126984,0.6552287581699346,30,16,17,28,6,29
47,14,0.06,0.6468393205235311,0.6318840579710144,0.5992138130069165,0.6349206349206349,0.6318840579710144,23,20,20,19,9,35
48,14,0.06,0.7912698412698412,0.7690642690642692,0.7690005232862376,0.746031746031746,0.7690642690642692,13,22,28,12,30,21
49,14,0.06,0.7694183211424591,0.7694183211424591,0.7694183211424591,0.7619047619047619,0.7694183211424591,12,22,29,12,22,29
50,14,0.06,0.7092074592074592,0.6324404761904762,0.6419921946237737,0.7301587301587301,0.6324404761904762,7,24,32,6,13,44
51,14,0.06,0.8141612200435729,0.7499092558983667,0.7679202279202278,0.7936507936507936,0.7499092558983667,19,15,29,17,10,36
52,14,0.06,0.7591591591591591,0.6884920634920636,0.6868927751280692,0.7619047619047619,0.6884920634920636,35,12,16,37,5,21
53,14,0.06,0.7962962962962963,0.7575536062378166,0.7627627627627628,0.8095238095238095,0.7575536062378166,38,16,9,36,21,6
54,14,0.06,0.7057142857142856,0.7485252082953232,0.7203699293482576,0.7619047619047619,0.7485252082953232,29,27,7,28,25,10
55,14,0.06,0.7326007326007327,0.761904761904762,0.7226190476190476,0.7619047619047619,0.761904761904762,21,36,6,14,39,10
56,14,0.06,0.6934343434343435,0.737037037037037,0.6777777777777777,0.746031746031746,0.737037037037037,18,40,5,12,40,11
57,14,0.06,0.8304093567251463,0.7919246646026833,0.8053467000835423,0.8412698412698413,0.7919246646026833,17,38,8,19,38,6
58,14,0.06,0.7241857241857241,0.776829268292683,0.7453883314752879,0.7777777777777778,0.776829268292683,10,41,12,13,37,13
59,14,0.06,0.7272727272727274,0.7774114774114774,0.72995522995523,0.746031746031746,0.7774114774114774,10,39,14,18,33,12
60,14,0.06,0.7830687830687831,0.82991452991453,0.7744355317884729,0.7777777777777778,0.82991452991453,13,30,20,21,18,24
61,14,0.06,0.914141414141414,0.9282828282828283,0.9205689913132802,0.9365079365079365,0.9282828282828283,11,22,30,12,22,29
62,14,0.06,0.7547909407665504,0.7141839641839641,0.7236652236652237,0.8095238095238095,0.7141839641839641,13,14,36,8,14,41
