fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_train_-1,y_train_0,y_train_1,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
13,14,0.12,0.5964912280701754,0.6388888888888888,0.6129582267689685,0.9365079365079365,0.6388888888888888,391,930,452,15,48,0,19,44,0
14,14,0.12,0.5914529914529915,0.5890878090366581,0.5863275039745628,0.8571428571428571,0.5890878090366581,391,951,452,17,46,0,20,39,4
15,14,0.12,0.7067550505050506,0.9011553273427472,0.7424546163269851,0.8253968253968254,0.9011553273427472,403,960,452,19,41,3,22,32,9
16,14,0.12,0.732905982905983,0.9053030303030303,0.7706736035049288,0.8571428571428571,0.9053030303030303,406,978,452,16,44,3,16,39,8
17,14,0.12,0.9094202898550724,0.968944099378882,0.9327888965570125,0.9682539682539683,0.968944099378882,408,997,452,14,46,3,13,46,4
18,14,0.12,0.3333333333333333,0.32275132275132273,0.3279569892473118,0.9682539682539683,0.32275132275132273,422,1001,455,0,63,0,1,61,1
19,14,0.12,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,422,1022,455,0,63,0,0,62,1
20,14,0.12,0.5760233918128655,0.4784382284382284,0.5080050368771362,0.8888888888888888,0.4784382284382284,422,1043,455,11,52,0,6,57,0
21,14,0.12,0.6374269005847953,0.5151515151515151,0.5533369311027164,0.9206349206349206,0.5151515151515151,422,1064,455,11,52,0,6,57,0
22,14,0.12,0.9012820512820513,0.841540404040404,0.8449237472766885,0.9047619047619048,0.841540404040404,422,1085,455,11,48,4,6,52,5
23,14,0.12,0.5712121212121212,0.5712121212121212,0.5712121212121212,0.9365079365079365,0.5712121212121212,433,1095,455,0,55,8,0,55,8
24,14,0.12,0.539044289044289,0.6007575757575757,0.5633710444335137,0.9206349206349206,0.6007575757575757,433,1116,455,0,55,8,0,52,11
25,14,0.12,0.8775894538606402,0.8275862068965517,0.8485958485958486,0.9523809523809523,0.8275862068965517,433,1133,459,1,58,4,1,59,3
26,14,0.12,0.6087179487179487,0.6258169934640523,0.6167656765676567,0.9523809523809523,0.6258169934640523,433,1150,463,12,51,0,13,50,0
27,14,0.12,0.6087179487179487,0.6258169934640523,0.6167656765676567,0.9523809523809523,0.6258169934640523,433,1171,463,12,51,0,13,50,0
28,14,0.12,0.6398124467178176,0.6398124467178176,0.6398124467178176,0.9682539682539683,0.6398124467178176,434,1191,463,17,46,0,17,46,0
29,14,0.12,0.7857142857142857,0.9880952380952381,0.8571872571872571,0.9682539682539683,0.9880952380952381,445,1201,463,6,56,1,7,54,2
30,14,0.12,0.9259259259259259,0.9866666666666667,0.951530612244898,0.9682539682539683,0.9866666666666667,445,1222,463,6,50,7,6,48,9
31,14,0.12,0.9,0.9787234042553191,0.9301874595992242,0.9523809523809523,0.9787234042553191,451,1237,463,9,47,7,9,44,10
32,14,0.12,0.8447363619777413,0.8790277777777779,0.8591845313156788,0.8888888888888888,0.8790277777777779,451,1257,464,25,32,6,27,29,7
33,14,0.12,0.7558576480990274,0.914702581369248,0.7866061712683745,0.873015873015873,0.914702581369248,451,1272,470,27,33,3,26,29,8
34,14,0.12,0.8516811742618194,0.9259259259259259,0.8741918427187733,0.8888888888888888,0.9259259259259259,460,1284,470,18,36,9,18,31,14
35,14,0.12,0.8969267139479906,0.7505668934240363,0.7612179487179488,0.9047619047619048,0.7505668934240363,476,1289,470,3,49,11,1,47,15
36,14,0.12,1.0,1.0,1.0,1.0,1.0,478,1305,473,3,52,8,3,52,8
37,14,0.12,0.75,0.9766081871345028,0.8291486291486291,0.9365079365079365,0.9766081871345028,478,1320,479,3,57,3,4,53,6
38,14,0.12,0.75,0.8266666666666667,0.7159863945578232,0.8412698412698413,0.8266666666666667,479,1338,481,10,50,3,6,48,9
39,14,0.12,0.8079172289698605,0.7713178294573644,0.7366601252219418,0.7936507936507936,0.7713178294573644,481,1357,481,10,43,10,5,39,19
40,14,0.12,0.746031746031746,0.7534883720930233,0.7362745098039216,0.8095238095238095,0.7534883720930233,481,1377,482,10,43,10,7,42,14
41,14,0.12,0.6174242424242424,0.606963249516441,0.6112351586035797,0.8095238095238095,0.606963249516441,489,1388,484,5,47,11,4,48,11
42,14,0.12,0.5268199233716475,0.48214285714285715,0.5004177109440268,0.873015873015873,0.48214285714285715,491,1400,491,3,56,4,2,58,3
43,14,0.12,0.5099415204678363,0.6488095238095238,0.562684365781711,0.8888888888888888,0.6488095238095238,491,1420,492,4,56,3,1,57,5
44,14,0.12,0.5809889173060528,0.6156462585034014,0.5953593661573288,0.9206349206349206,0.6156462585034014,494,1435,495,14,49,0,17,46,0
45,14,0.12,0.6152777777777777,0.6292517006802721,0.6218746296954616,0.9523809523809523,0.6292517006802721,494,1456,495,14,49,0,15,48,0
46,14,0.12,0.6834733893557422,0.9375,0.7358876117496808,0.8571428571428571,0.9375,495,1476,495,13,48,2,17,39,7
47,14,0.12,0.5499999999999999,0.9666666666666667,0.6395989974937343,0.9047619047619048,0.9666666666666667,508,1484,495,1,60,2,4,54,5
48,14,0.12,0.5119047619047619,0.9555555555555556,0.5910052910052911,0.873015873015873,0.9555555555555556,508,1505,495,1,60,2,4,52,7
49,14,0.12,0.7374213836477987,0.8981481481481483,0.7368046283934134,0.9206349206349206,0.8981481481481483,508,1524,497,1,54,8,4,53,6
50,14,0.12,0.6242424242424242,0.4526143790849673,0.49796522382537917,0.8412698412698413,0.4526143790849673,509,1544,497,0,51,12,3,55,5
51,14,0.12,0.6226415094339622,0.46051282051282055,0.5082609436211889,0.8253968253968254,0.46051282051282055,509,1565,497,0,50,13,4,53,6
52,14,0.12,0.6863945578231293,0.7130952380952381,0.6502645502645502,0.8253968253968254,0.7130952380952381,509,1578,505,2,56,5,10,49,4
53,14,0.12,0.7082251082251082,0.7999999999999999,0.720450885668277,0.8888888888888888,0.7999999999999999,509,1595,509,2,60,1,7,55,1
54,14,0.12,0.375,0.4672131147540983,0.38746438746438744,0.8888888888888888,0.4672131147540983,509,1615,510,2,61,0,7,56,0
55,14,0.12,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,511,1634,510,0,63,0,1,62,0
56,14,0.12,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,511,1655,510,0,63,0,1,62,0
57,14,0.12,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,511,1676,510,0,63,0,1,62,0
58,14,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,511,1697,510,0,63,0,0,63,0
59,14,0.12,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,511,1718,510,1,62,0,0,63,0
60,14,0.12,0.6494252873563219,0.5714285714285715,0.6022615535889871,0.9523809523809523,0.5714285714285715,511,1739,510,1,55,7,0,58,5
61,14,0.12,0.615819209039548,0.4444444444444444,0.4724770642201835,0.8571428571428571,0.4444444444444444,511,1760,510,1,50,12,0,59,4
62,14,0.12,0.62,0.5499999999999999,0.5708699902248289,0.8888888888888888,0.5499999999999999,512,1780,510,0,43,20,0,50,13
