fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20,fold_21,fold_22,fold_23,fold_24,fold_25,fold_26,fold_27,fold_28,fold_29,fold_30,fold_31,fold_32,fold_33,fold_34,fold_35,fold_36,fold_37,fold_38,fold_39,fold_40
0.9962368123379405,1.0126275960683069,1.0527884672369863,1.0497843576395265,0.997415625590897,0.846683040983273,0.8165046607446244,0.9668112903715482,1.059209991040522,0.9946914604494428,0.9132215626247984,0.8952191701282323,0.7664237371460386,1.1218328506755855,1.0291825863329123,0.8623278657947662,0.9766537921446132,0.9895249558525747,0.9909042829071975,1.0216752915553662,1.1443982230982233,1.1686167407836188,0.9581050476132563,0.84238761666997,0.9673318259277598,0.9992807282284688,1.076885925161295,1.0187926668640608,1.0909870760971434,1.133206354741688,1.0815028815517427,1.0565320360504773,0.8690480442428532,1.0075571764978293,0.9991,0.9940624334579274,0.9940624334579274,0.9928148836468275,0.9919213502515453,1.064793863192086,1.0054704139392423
0.9962368123379405,1.0126275960683069,1.0527884672369863,1.0497843576395265,0.9965179515278652,0.846683040983273,0.8165046607446244,0.9668112903715482,1.059209991040522,0.9946914604494428,0.9132215626247984,0.8952191701282323,0.7664237371460386,1.1218328506755855,1.0291825863329123,0.8623278657947662,0.9766537921446132,0.9895249558525747,0.9909042829071975,1.0216752915553662,1.1443982230982233,1.173622996125636,0.9581050476132563,0.767501143137171,0.9673318259277598,0.9992807282284688,1.076885925161295,1.0187926668640608,1.0909870760971434,1.133206354741688,1.0815028815517427,1.0565320360504773,0.8690480442428532,1.0075571764978293,0.9991,0.9940624334579274,0.9940624334579274,0.9928148836468275,1.1036347995351448,1.1095421240435586,1.004565490566697
0.9962368123379405,1.0126275960683069,1.0527884672369863,1.0497843576395265,0.9965179515278652,0.846683040983273,0.8165046607446244,0.9668112903715482,1.059209991040522,0.9946914604494428,0.9132215626247984,0.8952191701282323,0.7664237371460386,1.1218328506755855,1.0291825863329123,0.8623278657947662,0.9766537921446132,0.9895249558525747,0.993459835168723,1.0216752915553662,1.1443982230982233,1.173622996125636,0.9581050476132563,0.767501143137171,0.9673318259277598,0.9992807282284688,1.076885925161295,1.0187926668640608,1.0909870760971434,1.133206354741688,1.0815028815517427,1.0565320360504773,0.8690480442428532,1.0075571764978293,0.9991,0.9940624334579274,0.9940624334579274,0.9928148836468275,1.1036347995351448,1.1095421240435586,1.004565490566697
0.9962368123379405,1.0126275960683069,1.0527884672369863,1.0497843576395265,0.9965179515278652,0.846683040983273,0.8165046607446244,0.9668112903715482,1.059209991040522,0.9946914604494428,0.9132215626247984,0.8952191701282323,0.7664237371460386,1.0884805374655282,1.0291825863329123,0.8623278657947662,0.9766537921446132,0.9895249558525747,0.993459835168723,1.0216752915553662,1.1443982230982233,1.173622996125636,0.9581050476132563,0.767501143137171,0.9673318259277598,1.0495469109644022,1.076885925161295,1.0187926668640608,1.090005187728656,1.133206354741688,1.0815028815517427,1.0565320360504773,0.8690480442428532,1.0075571764978293,0.9991,0.9940624334579274,0.9940624334579274,0.9928148836468275,1.1036347995351448,1.1095421240435586,1.004565490566697
0.9962368123379405,1.0126275960683069,1.0527884672369863,1.0497843576395265,0.9965179515278652,0.846683040983273,0.8157698065499542,0.9668112903715482,1.059209991040522,0.9946914604494428,0.8631953077307071,0.8952191701282323,0.7664237371460386,1.0884805374655282,1.0291825863329123,0.8623278657947662,0.9766537921446132,0.9895249558525747,0.993459835168723,1.0216752915553662,1.1443982230982233,1.173622996125636,0.9581050476132563,0.767501143137171,0.9673318259277598,1.0495469109644022,1.076885925161295,1.0187926668640608,1.090005187728656,1.133206354741688,1.0815028815517427,1.0565320360504773,0.8690480442428532,1.0075571764978293,0.9991,0.9940624334579274,0.9931677772678152,0.9928148836468275,1.1036347995351448,1.1095421240435586,1.004565490566697
0.9962368123379405,1.0126275960683069,1.0527884672369863,1.0497843576395265,0.9965179515278652,0.846683040983273,0.8157698065499542,0.9668112903715482,1.125823844938034,0.9946914604494428,0.8631953077307071,0.8952191701282323,0.7664237371460386,1.0884805374655282,1.0291825863329123,0.8623278657947662,0.9766537921446132,0.9751192384653098,0.993459835168723,1.055431192299716,1.1443982230982233,1.173622996125636,0.9581050476132563,0.767501143137171,1.061254019970283,1.0486023187445344,1.076885925161295,1.0187926668640608,1.090005187728656,1.133206354741688,1.080529528958346,1.0565320360504773,0.8690480442428532,1.0075571764978293,0.9991,0.9940624334579274,0.9931677772678152,0.9928148836468275,1.1036347995351448,1.1095421240435586,1.004565490566697
0.9962368123379405,1.0126275960683069,1.051840957616473,1.0497843576395265,0.9965179515278652,0.845921026246388,0.8157698065499542,0.9668112903715482,1.125823844938034,0.9946914604494428,0.8631953077307071,0.8952191701282323,0.8192966151103229,1.0884805374655282,1.0291825863329123,0.8623278657947662,0.9766537921446132,0.9751192384653098,0.993459835168723,1.055431192299716,1.171115382216776,1.173622996125636,0.9572427530704044,0.767501143137171,1.0602988913523097,1.0486023187445344,1.076885925161295,1.0187926668640608,1.090005187728656,1.133206354741688,1.080529528958346,1.0565320360504773,0.8690480442428532,1.0075571764978293,0.9991,0.9940624334579274,0.9931677772678152,0.9928148836468275,1.1036347995351448,1.1095421240435586,1.004565490566697
0.9962368123379405,1.0126275960683069,1.051840957616473,1.0497843576395265,0.9965179515278652,0.845921026246388,0.8157698065499542,0.9668112903715482,1.125823844938034,0.9946914604494428,0.8631953077307071,0.9676512385288175,0.8192966151103229,1.0884805374655282,0.9856501157337385,0.8623278657947662,0.975774803731683,0.9751192384653098,0.993459835168723,1.055431192299716,1.171115382216776,1.173622996125636,0.9572427530704044,0.767501143137171,1.0602988913523097,1.0486023187445344,1.076885925161295,1.0187926668640608,1.090005187728656,1.133206354741688,1.080529528958346,1.0565320360504773,0.8690480442428532,1.0075571764978293,0.9991,0.9940624334579274,0.9931677772678152,0.9928148836468275,1.1036347995351448,1.1095421240435586,1.004565490566697
0.9962368123379405,1.0116419255559714,1.051840957616473,1.0497843576395265,0.9965179515278652,0.845921026246388,0.8157698065499542,0.9659411602102138,1.125823844938034,0.9937962381350383,0.8631953077307071,0.9676512385288175,0.8185592481567237,1.0884805374655282,0.9847630306295782,0.8623278657947662,0.975774803731683,0.9751192384653098,0.993459835168723,1.055431192299716,1.171115382216776,1.173622996125636,0.9572427530704044,0.767501143137171,1.0602988913523097,1.0486023187445344,1.076885925161295,1.0187926668640608,1.090005187728656,1.133206354741688,1.080529528958346,1.0502560828368688,0.8690480442428532,1.0075571764978293,0.9940624334579274,0.9940624334579274,0.9931677772678152,0.9928148836468275,1.1036347995351448,1.1095421240435586,1.004565490566697
0.9962368123379405,1.0116419255559714,1.051840957616473,1.0497843576395265,0.8557917817070919,0.845921026246388,0.8157698065499542,0.9659411602102138,1.125823844938034,0.9937962381350383,0.8631953077307071,0.9676512385288175,0.8185592481567237,1.0884805374655282,0.9847630306295782,0.8623278657947662,0.975774803731683,0.9751192384653098,0.993459835168723,1.055431192299716,1.171115382216776,1.2686643212551296,0.9572427530704044,0.7765455333934803,1.0602988913523097,1.0486023187445344,1.0759167278286499,1.0187926668640608,1.090005187728656,1.133206354741688,1.080529528958346,1.0502560828368688,0.8690480442428532,1.0075571764978293,0.9940624334579274,0.9940624334579274,0.9931677772678152,0.9928148836468275,1.2063775525105338,1.1095421240435586,0.8881507409541208
0.9962368123379405,1.0116419255559714,1.051840957616473,1.0497843576395265,0.8557917817070919,0.845921026246388,0.8157698065499542,0.9659411602102138,1.125823844938034,0.9937962381350383,0.8631953077307071,0.9676512385288175,0.8185592481567237,1.0884805374655282,0.9847630306295782,0.8623278657947662,0.975774803731683,0.9751192384653098,0.9876869131653064,1.055431192299716,1.171115382216776,1.2686643212551296,0.9572427530704044,0.7765455333934803,1.0602988913523097,1.0486023187445344,1.0759167278286499,1.0187926668640608,1.090005187728656,1.1321864690224204,1.080529528958346,1.0502560828368688,0.8690480442428532,1.0075571764978293,0.9940624334579274,0.9940624334579274,0.9931677772678152,0.9928148836468275,1.2063775525105338,1.1095421240435586,0.8881507409541208
0.9962368123379405,1.0116419255559714,1.051840957616473,1.0497843576395265,0.8557917817070919,0.845921026246388,0.8157698065499542,0.9659411602102138,1.125823844938034,0.9937962381350383,0.8631953077307071,0.9676512385288175,0.8185592481567237,1.0759098233954432,0.9847630306295782,0.8623278657947662,0.975774803731683,0.9751192384653098,0.9876869131653064,1.055431192299716,1.171115382216776,1.2686643212551296,0.9572427530704044,0.7765455333934803,1.0602988913523097,1.0486023187445344,1.0759167278286499,1.0187926668640608,1.1660376555006116,1.1321864690224204,1.080529528958346,1.0502560828368688,0.8690480442428532,1.0075571764978293,0.9940624334579274,0.9940624334579274,0.9931677772678152,0.9928148836468275,1.2063775525105338,1.1095421240435586,0.8881507409541208
0.9962368123379405,1.010731447822971,1.051840957616473,1.0497843576395265,0.8557917817070919,0.845921026246388,0.8637582580747689,0.9659411602102138,1.125823844938034,0.9937962381350383,0.7600906471793621,0.9676512385288175,0.8185592481567237,1.0749415045543873,0.9847630306295782,0.8623278657947662,0.975774803731683,0.9751192384653098,0.9876869131653064,1.055431192299716,1.171115382216776,1.2686643212551296,0.9572427530704044,0.7765455333934803,1.0602988913523097,1.0486023187445344,1.0759167278286499,1.0187926668640608,1.1660376555006116,1.1321864690224204,1.080529528958346,1.0502560828368688,0.8690480442428532,1.0075571764978293,0.9940624334579274,0.9940624334579274,0.9869199792112144,0.9928148836468275,1.2063775525105338,1.1085435361319194,0.8881507409541208
0.9962368123379405,1.010731447822971,1.051840957616473,1.0497843576395265,0.8557917817070919,0.845921026246388,0.8637582580747689,0.9659411602102138,1.054536215504692,0.9937962381350383,0.7600906471793621,0.9676512385288175,0.8185592481567237,1.0749415045543873,0.9847630306295782,0.8623278657947662,0.975774803731683,0.9630003958675254,0.9876869131653064,1.0430300755499136,1.171115382216776,1.2686643212551296,0.9572427530704044,0.7765455333934803,1.0602988913523097,1.107962128919898,1.0759167278286499,1.0178757534638831,1.1660376555006116,1.1321864690224204,1.0736903453259221,1.0502560828368688,0.8690480442428532,1.0075571764978293,0.9940624334579274,0.9940624334579274,0.9869199792112144,0.9928148836468275,1.2063775525105338,1.1085435361319194,0.8881507409541208
0.9962368123379405,1.010731447822971,1.0497843576395265,1.0497843576395265,0.8557917817070919,0.8185827233887446,0.8637582580747689,0.9659411602102138,1.054536215504692,0.9937962381350383,0.7600906471793621,0.9676512385288175,0.8185592481567237,1.0749415045543873,0.9847630306295782,0.8623278657947662,0.975774803731683,0.9630003958675254,0.9876869131653064,1.0430300755499136,1.170061378372781,1.2686643212551296,0.8124397466568439,0.7765455333934803,1.039950996217966,1.107962128919898,1.0759167278286499,1.0178757534638831,1.1660376555006116,1.1321864690224204,1.0736903453259221,1.0502560828368688,0.8690480442428532,1.0075571764978293,0.9940624334579274,0.9940624334579274,0.9869199792112144,0.9928148836468275,1.2063775525105338,1.1085435361319194,0.8881507409541208
0.9962368123379405,1.010731447822971,1.0497843576395265,1.0497843576395265,0.8557917817070919,0.8185827233887446,0.8637582580747689,0.9659411602102138,1.054536215504692,0.9937962381350383,0.7600906471793621,1.0596257321025537,0.8185592481567237,1.0749415045543873,0.9847630306295782,0.8623278657947662,0.9962187564613015,0.9621336955112446,0.9876869131653064,1.0420913484819185,1.170061378372781,1.2686643212551296,0.8124397466568439,0.7765455333934803,1.039950996217966,1.107962128919898,1.0759167278286499,1.0178757534638831,1.1660376555006116,1.1321864690224204,1.0736903453259221,1.0502560828368688,0.8690480442428532,1.0075571764978293,0.9940624334579274,0.9940624334579274,0.9869199792112144,0.9928148836468275,1.2063775525105338,1.1085435361319194,0.8881507409541208
0.9962368123379405,1.010731447822971,1.0497843576395265,1.0497843576395265,0.8557917817070919,0.8185827233887446,0.8637582580747689,1.0070921803461932,1.054536215504692,0.9110471361281605,0.7600906471793621,1.0596257321025537,0.8321300637466982,1.0749415045543873,1.0060605302284453,0.8623278657947662,0.9962187564613015,0.9621336955112446,0.9876869131653064,1.0420913484819185,1.170061378372781,1.2686643212551296,0.8124397466568439,0.7765455333934803,1.039950996217966,1.107962128919898,1.0759167278286499,1.0178757534638831,1.1660376555006116,1.1321864690224204,1.0736903453259221,1.0502560828368688,0.8690480442428532,1.0075571764978293,0.9940624334579274,0.9940624334579274,0.9869199792112144,0.9928148836468275,1.2063775525105338,1.1085435361319194,0.8881507409541208
0.9962368123379405,1.010731447822971,1.0497843576395265,1.0497843576395265,0.84235105144615,0.8185827233887446,0.8637582580747689,1.0070921803461932,1.054536215504692,0.9110471361281605,0.7600906471793621,1.0596257321025537,0.8321300637466982,1.0749415045543873,1.0060605302284453,0.8623278657947662,0.9962187564613015,0.9621336955112446,0.9876869131653064,1.0420913484819185,1.170061378372781,1.2686643212551296,0.8124397466568439,0.8074554309739296,1.039950996217966,1.107962128919898,1.0618417409535346,1.0178757534638831,1.1660376555006116,1.1321864690224204,1.0736903453259221,1.0502560828368688,0.8690480442428532,1.0075571764978293,0.9940624334579274,0.9940624334579274,0.9869199792112144,0.9928148836468275,1.1371114288943438,1.1085435361319194,0.9241079569873886
