entry_idx,exit_idx,entry_price,exit_price,direction,pnl,candidate,fold
9,16,30027.296875,30086.24609375,-1,-0.0037631876620595737,T7_X6,0
22,29,29227.390625,29675.732421875,1,0.013539781871991867,T7_X6,1
46,53,26049.556640625,26047.66796875,1,-0.0018725030333934575,T7_X6,1
58,62,27297.265625,25969.56640625,-1,0.0468385426653883,T7_X6,1
25,32,26049.556640625,26047.66796875,1,-0.0018725030333934575,T7_X6,2
37,44,27297.265625,25753.236328125,-1,0.05476351511855869,T7_X6,2
52,59,26539.673828125,26567.6328125,-1,-0.0028534788240453393,T7_X6,2
4,11,26049.556640625,26047.66796875,1,-0.0018725030333934575,T7_X6,3
16,23,27297.265625,25753.236328125,-1,0.05476351511855869,T7_X6,3
31,38,26539.673828125,26567.6328125,-1,-0.0028534788240453393,T7_X6,3
1,8,25779.982421875,25833.34375,1,0.00026987449610211883,T7_X6,4
10,17,26539.673828125,26567.6328125,-1,-0.0028534788240453393,T7_X6,4
47,54,29918.412109375,34089.57421875,-1,-0.1412178973845994,T7_X6,4
55,62,34538.48046875,35049.35546875,-1,-0.016591472961939756,T7_X6,4
27,34,29993.896484375,34538.48046875,-1,-0.15331695901672704,T7_X6,5
52,59,36154.76953125,37289.62109375,-1,-0.03318870962845173,T7_X6,5
5,12,29918.412109375,34089.57421875,-1,-0.1412178973845994,T7_X6,6
13,20,34538.48046875,35049.35546875,-1,-0.016591472961939756,T7_X6,6
31,38,36154.76953125,37289.62109375,-1,-0.03318870962845173,T7_X6,6
50,57,44080.6484375,41450.22265625,-1,0.057873028289943694,T7_X6,6
10,17,36154.76953125,37289.62109375,-1,-0.03318870962845173,T7_X6,7
54,61,42156.90234375,43989.1953125,1,0.04166365285118364,T7_X6,7
9,16,43746.4453125,42890.7421875,-1,0.017760517863504983,T7_X6,8
33,40,42156.90234375,43989.1953125,1,0.04166365285118364,T7_X6,8
43,50,46139.73046875,43154.9453125,-1,0.06289012987129534,T7_X6,8
51,58,42742.65234375,40077.07421875,1,-0.06416342339175803,T7_X6,8
22,29,46139.73046875,43154.9453125,-1,0.06289012987129534,T7_X6,9
30,37,42742.65234375,40077.07421875,1,-0.06416342339175803,T7_X6,9
54,61,47771.27734375,51662.99609375,-1,-0.08326566234761064,T7_X6,9
62,62,52122.546875,52122.546875,-1,-0.0018,T7_X6,9
1,8,46139.73046875,43154.9453125,-1,0.06289012987129534,T7_X6,10
9,16,42742.65234375,40077.07421875,1,-0.06416342339175803,T7_X6,10
34,41,48293.91796875,52122.546875,-1,-0.08107766201796729,T7_X6,10
42,49,51779.14453125,54522.40234375,-1,-0.05477997557384085,T7_X6,10
50,57,57085.37109375,63801.19921875,-1,-0.11944534409298573,T7_X6,10
58,62,66106.8046875,69019.7890625,1,0.04226481887560979,T7_X6,10
12,19,47771.27734375,51662.99609375,-1,-0.08326566234761064,T7_X6,11
20,27,52122.546875,51733.23828125,-1,0.0056691015134705085,T7_X6,11
29,36,57085.37109375,63801.19921875,-1,-0.11944534409298573,T7_X6,11
37,44,66106.8046875,73083.5,1,0.10373671963847331,T7_X6,11
45,52,71396.59375,65491.390625,-1,0.08090987192578777,T7_X6,11
53,60,63778.76171875,69892.828125,1,0.09406367376042292,T7_X6,11
8,15,57085.37109375,63801.19921875,-1,-0.11944534409298573,T7_X6,12
16,23,66106.8046875,73083.5,-1,-0.1073367196384733,T7_X6,12
27,34,68390.625,67234.171875,1,-0.018709527073337902,T7_X6,12
35,42,69958.8125,69702.1484375,1,-0.0054687881530293275,T7_X6,12
44,51,65980.8125,70587.8828125,1,0.06802439497088643,T7_X6,12
54,61,63821.47265625,64994.44140625,1,0.016578904484353542,T7_X6,12
62,62,64926.64453125,64926.64453125,1,-0.0018,T7_X6,12
1,8,71481.2890625,61912.7734375,-1,0.13206042348276237,T7_X6,13
9,16,67913.671875,69455.34375,1,0.02090046416924059,T7_X6,13
17,24,70744.953125,68508.84375,1,-0.03340804094461686,T7_X6,13
25,32,67837.640625,67195.8671875,1,-0.011260432756611661,T7_X6,13
33,40,63821.47265625,64994.44140625,1,0.016578904484353542,T7_X6,13
41,48,64926.64453125,63113.23046875,1,-0.029730198389155645,T7_X6,13
49,56,63841.12109375,63161.94921875,1,-0.012438470367753151,T7_X6,13
58,62,61187.94140625,61448.39453125,1,0.0024566087208385177,T7_X6,13
2,9,65980.8125,70587.8828125,1,0.06802439497088643,T7_X6,14
13,20,65738.7265625,64926.64453125,1,-0.014153175574186496,T7_X6,14
21,28,66837.6796875,63841.12109375,1,-0.046633372549143376,T7_X6,14
29,36,60636.85546875,62334.81640625,1,0.026202127161344416,T7_X6,14
45,52,65231.58203125,67929.5625,-1,-0.04316003427691665,T7_X6,14
54,61,69265.9453125,67706.9375,-1,0.020707565665441883,T7_X6,14
3,10,64481.70703125,59123.43359375,1,-0.08489757424540886,T7_X6,15
11,18,62889.8359375,60792.77734375,1,-0.03514495252673357,T7_X6,15
24,31,65231.58203125,67929.5625,-1,-0.04316003427691665,T7_X6,15
33,40,69265.9453125,67706.9375,-1,0.020707565665441883,T7_X6,15
3,10,65231.58203125,67929.5625,-1,-0.04316003427691665,T7_X6,16
12,19,69265.9453125,67706.9375,-1,0.020707565665441883,T7_X6,16
53,60,56662.375,57899.46484375,1,0.02003265074487259,T7_X6,16
11,18,66011.09375,64096.19921875,1,-0.03080867751869359,T7_X6,17
22,29,61804.640625,62029.015625,1,0.001830390820673104,T7_X6,17
32,39,56662.375,57899.46484375,1,0.02003265074487259,T7_X6,17
43,50,65097.1484375,65927.671875,-1,-0.014558215335613179,T7_X6,17
51,58,65372.1328125,64619.25,1,-0.013316876994963808,T7_X6,17
61,62,60680.09375,58116.9765625,1,-0.04403983565450573,T7_X6,17
11,18,56662.375,57899.46484375,1,0.02003265074487259,T7_X6,18
22,29,65097.1484375,65927.671875,-1,-0.014558215335613179,T7_X6,18
30,37,65372.1328125,64619.25,1,-0.013316876994963808,T7_X6,18
40,47,60680.09375,60945.8125,1,0.0025790102087638917,T7_X6,18
48,55,58719.484375,58483.96484375,1,-0.005810926420026147,T7_X6,18
56,62,59493.453125,64333.54296875,1,0.07955499940776047,T7_X6,18
1,8,65097.1484375,65927.671875,-1,-0.014558215335613179,T7_X6,19
9,16,65372.1328125,64619.25,1,-0.013316876994963808,T7_X6,19
19,26,60680.09375,60945.8125,1,0.0025790102087638917,T7_X6,19
27,34,58719.484375,58483.96484375,1,-0.005810926420026147,T7_X6,19
35,42,59493.453125,62880.66015625,1,0.055134113811367375,T7_X6,19
43,50,59504.1328125,57431.0234375,-1,0.03303975443407357,T7_X6,19
51,58,57971.5390625,57343.171875,1,-0.012639235901992316,T7_X6,19
61,62,60005.12109375,59182.8359375,1,-0.015503582981947308,T7_X6,19
1,8,56034.31640625,60609.56640625,1,0.07985085778559944,T7_X6,20
9,16,58737.26953125,61175.19140625,1,0.03970553633929054,T7_X6,20
17,24,60381.9140625,59388.1796875,-1,0.014657483841459668,T7_X6,20
28,35,59112.48046875,57019.53515625,1,-0.037206149359718416,T7_X6,20
36,43,57648.7109375,60308.5390625,1,0.044338553347422795,T7_X6,20
44,51,61649.6796875,63143.14453125,1,0.022425021951781737,T7_X6,20
60,62,62067.4765625,62818.953125,1,0.010307412837112635,T7_X6,20
2,9,59027.625,57971.5390625,1,-0.01969138454240705,T7_X6,21
11,18,53948.75390625,60571.30078125,1,0.12095625284150953,T7_X6,21
22,29,60308.5390625,64301.96875,1,0.06441665438390838,T7_X6,21
39,46,62067.4765625,62445.08984375,1,0.004283915476566142,T7_X6,21
47,54,63193.0234375,68362.734375,1,0.08000825439714902,T7_X6,21
2,9,61649.6796875,63143.14453125,-1,-0.026025021951781736,T7_X6,22
