fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,21,0.12,0.5790273556231003,0.5053418803418803,0.5226438188494492,0.8095238095238095,0.5053418803418803,0,24,39,2,14,47
1,21,0.12,0.6132478632478633,0.5481481481481482,0.5734767025089605,0.8888888888888888,0.5481481481481482,0,18,45,2,13,48
2,21,0.12,0.8494468494468496,0.8630952380952381,0.8466186474589836,0.8571428571428571,0.8630952380952381,8,28,27,9,21,33
3,21,0.12,0.8996229260935144,0.9003921568627451,0.8930793121030917,0.8888888888888888,0.9003921568627451,17,25,21,17,20,26
4,21,0.12,0.8767424242424241,0.8918187964841109,0.8775792109125442,0.873015873015873,0.8918187964841109,17,29,17,16,25,22
5,21,0.12,0.8759489302967564,0.8666161424782114,0.8701541733120681,0.873015873015873,0.8666161424782114,13,21,29,12,23,28
6,21,0.12,0.8973180076628352,0.9055555555555556,0.8972423802612483,0.8571428571428571,0.9055555555555556,4,24,35,4,29,30
7,21,0.12,0.8979933110367893,0.8541102077687444,0.8687430478309232,0.8571428571428571,0.8541102077687444,4,41,18,4,46,13
8,21,0.12,0.6341463414634146,0.6153846153846154,0.6217948717948718,0.9365079365079365,0.6153846153846154,0,37,26,0,41,22
9,21,0.12,0.6507936507936508,0.6589147286821705,0.6546150167384027,0.9841269841269841,0.6589147286821705,0,43,20,0,42,21
10,21,0.12,0.6507936507936508,0.6589147286821705,0.6546150167384027,0.9841269841269841,0.6589147286821705,0,43,20,0,42,21
11,21,0.12,0.6666666666666666,0.6518518518518519,0.6590909090909091,0.9682539682539683,0.6518518518518519,18,45,0,18,43,2
12,21,0.12,0.6049382716049383,0.6178861788617885,0.6063372717508057,0.9047619047619048,0.6178861788617885,22,41,0,27,35,1
13,21,0.12,0.7018572825024437,0.8611111111111112,0.7073424301494476,0.7619047619047619,0.8611111111111112,23,36,4,31,21,11
14,21,0.12,0.725378787878788,0.8686868686868686,0.7282006795344467,0.7936507936507936,0.8686868686868686,26,33,4,32,20,11
15,21,0.12,0.7276936026936026,0.8679549114331723,0.7611194905312552,0.8095238095238095,0.8679549114331723,23,36,4,22,32,9
16,21,0.12,0.5823798627002289,0.5724316334072431,0.576840131270511,0.8571428571428571,0.5724316334072431,22,41,0,23,38,2
17,21,0.12,0.3212121212121212,0.2896174863387978,0.3045977011494253,0.8412698412698413,0.2896174863387978,1,61,1,4,55,4
18,21,0.12,0.6049382716049383,0.6432748538011696,0.6213486213486213,0.9206349206349206,0.6432748538011696,5,57,1,6,54,3
19,21,0.12,0.6150793650793651,0.5896739130434783,0.6009456264775414,0.9047619047619048,0.5896739130434783,16,46,1,14,48,1
20,21,0.12,0.6138147566718996,0.5691489361702128,0.5883620689655172,0.9047619047619048,0.5691489361702128,16,47,0,13,49,1
21,21,0.12,0.9143518518518517,0.773881673881674,0.8196995757367275,0.873015873015873,0.773881673881674,11,42,10,6,48,9
22,21,0.12,0.5864197530864197,0.5041666666666667,0.5294117647058824,0.873015873015873,0.5041666666666667,0,48,15,0,54,9
23,21,0.12,0.6242424242424242,0.5111111111111111,0.5425636696214999,0.8888888888888888,0.5111111111111111,0,48,15,0,55,8
24,21,0.12,0.7336182336182336,0.7137254901960784,0.6975843735552473,0.8888888888888888,0.7137254901960784,7,51,5,9,52,2
25,21,0.12,0.6086956521739131,0.6363636363636364,0.6190476190476191,0.9365079365079365,0.6363636363636364,19,44,0,23,40,0
26,21,0.12,0.6041666666666666,0.6126126126126126,0.6027721433400947,0.9047619047619048,0.6126126126126126,26,37,0,32,31,0
27,21,0.12,0.6025641025641025,0.6190476190476191,0.6090534979423868,0.9206349206349206,0.6190476190476191,21,42,0,24,39,0
28,21,0.12,0.6666666666666666,0.7912320483749055,0.7108350586611456,0.7936507936507936,0.7912320483749055,9,49,5,14,42,7
29,21,0.12,0.687962962962963,0.7170212765957448,0.6993788819875776,0.8095238095238095,0.7170212765957448,6,47,10,8,45,10
30,21,0.12,0.7719348659003832,0.77,0.7707841031149302,0.7619047619047619,0.77,25,28,10,24,29,10
31,21,0.12,0.7383040935672515,0.81517094017094,0.762374245472837,0.8095238095238095,0.81517094017094,39,16,8,32,19,12
32,21,0.12,0.6409722222222222,0.7792792792792792,0.6328502415458938,0.7301587301587301,0.7792792792792792,37,22,4,32,16,15
33,21,0.12,0.7774509803921568,0.8139430014430014,0.7586906803887935,0.746031746031746,0.8139430014430014,16,33,14,17,20,26
34,21,0.12,0.6791666666666667,0.8333333333333334,0.7161493477282951,0.746031746031746,0.8333333333333334,8,44,11,16,32,15
35,21,0.12,0.810077519379845,0.8422360248447204,0.806448080250564,0.8571428571428571,0.8422360248447204,7,46,10,12,43,8
36,21,0.12,0.6825657894736842,0.8486772486772486,0.7233690286321864,0.7619047619047619,0.8486772486772486,7,45,11,12,32,19
37,21,0.12,0.7740143369175628,0.8031746031746031,0.7721661054994389,0.7777777777777778,0.8031746031746031,15,35,13,12,31,20
38,21,0.12,0.8084997439836149,0.7540460628695923,0.7666128598331987,0.7777777777777778,0.7540460628695923,17,18,28,11,21,31
39,21,0.12,0.7544973544973544,0.7411976911976912,0.7378371402761646,0.746031746031746,0.7411976911976912,21,20,22,15,21,27
40,21,0.12,0.7824270821982493,0.7807017543859649,0.7813046828958702,0.7777777777777778,0.7807017543859649,19,22,22,19,23,21
41,21,0.12,0.7302287581699347,0.7326007326007326,0.717062033634035,0.7936507936507936,0.7326007326007326,17,39,7,24,34,5
42,21,0.12,0.5201612903225806,0.5691056910569106,0.524928774928775,0.7777777777777778,0.5691056910569106,20,41,2,32,31,0
43,21,0.12,0.5480701754385965,0.5432098765432098,0.5289617486338798,0.7936507936507936,0.5432098765432098,27,36,0,38,25,0
44,21,0.12,0.6074074074074074,0.5641025641025641,0.5735402808573541,0.873015873015873,0.5641025641025641,26,37,0,18,45,0
45,21,0.12,0.8656278229448962,0.8144849302744039,0.8368618618618618,0.9047619047619048,0.8144849302744039,19,39,5,18,41,4
46,21,0.12,0.6030612244897959,0.808187134502924,0.5784257671050125,0.8095238095238095,0.808187134502924,1,57,5,10,49,4
47,21,0.12,0.3511904761904762,0.6315789473684211,0.38421828908554573,0.8253968253968254,0.6315789473684211,1,57,5,7,56,0
48,21,0.12,0.6943722943722944,0.9200945626477542,0.7176539935160625,0.8888888888888888,0.9200945626477542,1,47,15,5,44,14
49,21,0.12,0.5687056737588653,0.5518518518518518,0.5592497868712702,0.873015873015873,0.5518518518518518,0,45,18,0,47,16
50,21,0.12,0.882066276803119,0.8762446657183499,0.8789189189189189,0.8571428571428571,0.8762446657183499,7,37,19,7,38,18
51,21,0.12,0.6814814814814816,0.6398225957049486,0.6572591680350302,0.8253968253968254,0.6398225957049486,17,42,4,15,45,3
52,21,0.12,0.7486631016042781,0.8803716608594657,0.7834193326453388,0.8571428571428571,0.8803716608594657,21,41,1,17,44,2
53,21,0.12,0.5849673202614379,0.5578231292517007,0.5697435897435897,0.9047619047619048,0.5578231292517007,14,49,0,12,51,0
54,21,0.12,0.4774011299435028,0.43274853801169594,0.44942528735632187,0.9047619047619048,0.43274853801169594,6,57,0,4,59,0
55,21,0.12,0.3224043715846994,0.3224043715846994,0.3224043715846994,0.9365079365079365,0.3224043715846994,2,61,0,2,61,0
56,21,0.12,0.3055555555555555,0.3160919540229885,0.3107344632768361,0.873015873015873,0.3160919540229885,2,58,3,3,60,0
57,21,0.12,0.31216931216931215,0.3333333333333333,0.3224043715846994,0.9365079365079365,0.3333333333333333,0,59,4,0,63,0
58,21,0.12,0.30158730158730157,0.3333333333333333,0.31666666666666665,0.9047619047619048,0.3333333333333333,1,57,5,0,63,0
59,21,0.12,0.6206896551724138,0.47222222222222227,0.504720406681191,0.873015873015873,0.47222222222222227,1,50,12,0,58,5
60,21,0.12,0.5793650793650794,0.5686486486486486,0.5707209686296092,0.8571428571428571,0.5686486486486486,1,37,25,0,42,21
