fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,14,0.08,0.9333333333333332,0.9787234042553191,0.951973951973952,0.9523809523809523,0.9787234042553191,12,47,4,15,44,4
1,14,0.08,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,51,12,0,51,12
2,14,0.08,0.6428571428571429,0.66,0.6509539842873177,0.9841269841269841,0.66,0,50,13,0,49,14
3,14,0.08,0.75,0.9405228758169933,0.8146773861059575,0.9206349206349206,0.9405228758169933,2,51,10,4,47,12
4,14,0.08,0.5851851851851851,0.6453900709219859,0.6105072463768116,0.9206349206349206,0.6453900709219859,14,47,2,18,45,0
5,14,0.08,0.6064593301435407,0.632244008714597,0.6183936745734498,0.9365079365079365,0.632244008714597,17,45,1,19,44,0
6,14,0.08,0.5960144927536232,0.5845460845460845,0.5887445887445887,0.8888888888888888,0.5845460845460845,26,37,0,23,40,0
7,14,0.08,0.8170212765957446,0.8544973544973544,0.8024990313831847,0.8571428571428571,0.8544973544973544,18,42,3,11,47,5
8,14,0.08,0.8428912783751493,0.8444444444444444,0.8273037401105339,0.8253968253968254,0.8444444444444444,20,30,13,14,31,18
9,14,0.08,0.8452380952380952,0.8542291042291043,0.8491755875476805,0.8412698412698413,0.8542291042291043,22,28,13,21,28,14
10,14,0.08,0.8004668534080298,0.8053355957767723,0.8022817251153747,0.8253968253968254,0.8053355957767723,34,16,13,34,15,14
11,14,0.08,0.5926916221033868,0.6373889268626111,0.5994891443167306,0.6666666666666666,0.6373889268626111,38,14,11,34,11,18
12,14,0.08,0.5754604872251932,0.5685185185185185,0.5432098765432098,0.5873015873015873,0.5685185185185185,27,16,20,18,11,34
13,14,0.08,0.6386111111111111,0.5647058823529413,0.5456314075239906,0.5714285714285714,0.5647058823529413,17,26,20,6,25,32
14,14,0.08,0.7155555555555555,0.8037037037037038,0.7328614008941878,0.7301587301587301,0.8037037037037038,15,36,12,18,25,20
15,14,0.08,0.8190476190476189,0.8433818433818434,0.8302469135802469,0.8412698412698413,0.8433818433818434,13,37,13,14,35,14
16,14,0.08,0.8075785869903517,0.825925925925926,0.81529374201788,0.8095238095238095,0.825925925925926,15,30,18,17,28,18
17,14,0.08,0.7924019607843137,0.816017316017316,0.7969348659003831,0.7936507936507936,0.816017316017316,13,22,28,16,17,30
18,14,0.08,0.6677192539261506,0.6604295051353876,0.6599647266313933,0.6825396825396826,0.6604295051353876,21,17,25,21,13,29
19,14,0.08,0.6418219461697722,0.6403743315508021,0.635366931918656,0.6666666666666666,0.6403743315508021,22,17,24,23,12,28
20,14,0.08,0.6148325358851675,0.6125821800879009,0.6121951219512195,0.6190476190476191,0.6125821800879009,23,21,19,22,19,22
21,14,0.08,0.8132936507936508,0.771965811965812,0.7834221272071217,0.7936507936507936,0.771965811965812,26,25,12,21,32,10
22,14,0.08,0.8839285714285715,0.7460317460317459,0.7706163062239821,0.8412698412698413,0.7460317460317459,35,21,7,32,28,3
23,14,0.08,0.5215686274509804,0.5039426523297491,0.5089285714285715,0.7301587301587301,0.5039426523297491,30,31,2,34,25,4
24,14,0.08,0.6863118580765639,0.7412372573662896,0.6931039974518236,0.6984126984126984,0.7412372573662896,21,31,11,25,21,17
25,14,0.08,0.5994901784375469,0.6818488529014844,0.6169354838709676,0.6190476190476191,0.6818488529014844,13,38,12,18,26,19
26,14,0.08,0.8387799564270152,0.814875730994152,0.8258020866716519,0.8095238095238095,0.814875730994152,12,32,19,11,34,18
27,14,0.08,0.8186274509803922,0.784280303030303,0.7983824160294749,0.7777777777777778,0.784280303030303,11,32,20,10,36,17
28,14,0.08,0.536206896551724,0.6148648648648649,0.5277777777777778,0.6507936507936508,0.6148648648648649,2,37,24,10,29,24
29,14,0.08,0.6451191229179843,0.642831541218638,0.640145521865952,0.6507936507936508,0.642831541218638,12,31,20,15,31,17
30,14,0.08,0.7700362016151491,0.7428571428571429,0.7480190374927217,0.7619047619047619,0.7428571428571429,28,25,10,35,19,9
31,14,0.08,0.7162698412698413,0.7174603174603175,0.7101086048454469,0.7301587301587301,0.7174603174603175,35,25,3,28,32,3
32,14,0.08,0.7197083961789844,0.9282882882882882,0.7677897450059836,0.8888888888888888,0.9282882882882882,25,37,1,26,34,3
33,14,0.08,0.6680469289164942,0.9044444444444445,0.7286324786324787,0.873015873015873,0.9044444444444445,12,50,1,14,46,3
34,14,0.08,0.8148148148148149,0.8935897435897435,0.817486743124923,0.9365079365079365,0.8935897435897435,10,52,1,7,54,2
35,14,0.08,0.6303030303030303,0.5757575757575758,0.594804318488529,0.9047619047619048,0.5757575757575758,11,49,3,8,55,0
36,14,0.08,0.8081761006289309,0.7393090569561158,0.7699430199430198,0.9047619047619048,0.7393090569561158,7,51,5,6,53,4
37,14,0.08,0.767094017094017,0.6931623931623933,0.6592481203007519,0.8095238095238095,0.6931623931623933,6,52,5,13,48,2
38,14,0.08,0.6453634085213033,0.7582010582010582,0.6708496732026145,0.6825396825396826,0.7582010582010582,9,40,14,16,28,19
39,14,0.08,0.8964769647696477,0.794297138047138,0.8270239417499692,0.8253968253968254,0.794297138047138,9,32,22,7,41,15
