fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20,fold_21,fold_22,fold_23,fold_24,fold_25,fold_26,fold_27,fold_28,fold_29,fold_30,fold_31,fold_32,fold_33,fold_34,fold_35,fold_36,fold_37,fold_38,fold_39
0.9991,1.0,1.0,0.9991,1.0,1.0,0.9991,1.0,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,1.0,0.9991,0.9991,0.9991,0.9991
0.9991,1.0,1.0,0.9991,1.0,1.0,0.9991,1.0,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,1.0,0.9991,0.9991,0.9991,0.9991
0.9991,1.0,1.0,0.9991,1.0,1.0,0.9991,1.0,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,1.0,0.9991,0.9991,0.9991,0.9991
0.9991,1.0,1.0,0.9991,1.0,1.0,0.9991,1.0,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,1.0,0.9991,0.9991,0.9991,0.9991
0.9991,1.0,1.0,0.9991,1.0,0.9991,0.9991,1.0,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,1.0,0.9991,0.9991,0.9991,0.9991
0.9991,1.0,1.0,0.9885320086241152,1.0,0.9991,0.9527142866097363,1.0,1.0392638490564967,0.9991,0.9935114078575511,0.9991,0.7453463227495482,0.9991,1.0377108631907137,0.9991,0.9920515012460073,0.9991,0.9991,1.1472303398791004,0.979961400727724,0.9991,1.031947022714604,0.9991,0.9991,0.9463599234266422,0.9991,0.9022231606026677,0.9991,0.9991,1.0528799541094398,0.9991,0.9622355528444232,0.9518830487719271,0.9991,1.0,0.996969193418717,0.9991,0.995766163594615,0.9991
0.9819857818953275,1.0,1.0,0.9876423298163535,1.0,0.9991,0.9527142866097363,1.0,1.0392638490564967,0.9991,0.9935114078575511,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9991,0.9991,1.1472303398791004,0.979961400727724,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.9991,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9991,0.9991,1.0528799541094398,0.9991,0.9622355528444232,0.9518830487719271,0.9991,1.0,0.996969193418717,0.9991,0.995766163594615,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,1.0,1.0392638490564967,0.9991,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9991,1.1199823559882827,1.1472303398791004,0.979961400727724,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9991,0.9991,1.0528799541094398,0.9991,0.9613695408468632,0.9518830487719271,0.9991,0.9991,0.996969193418717,0.9991,0.9948699740473799,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,1.0,1.0392638490564967,0.9991,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9991,1.1199823559882827,1.1472303398791004,0.979961400727724,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9991,0.9991,1.0528799541094398,0.9991,0.9613695408468632,0.9518830487719271,0.9878471057697805,0.9991,0.996969193418717,0.9991,0.9948699740473799,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,1.0,1.0392638490564967,0.9991,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979961400727724,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9991,0.9991,1.0528799541094398,0.9991,0.9613695408468632,0.9518830487719271,0.9878471057697805,0.9991,0.996969193418717,0.9991,0.9948699740473799,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,1.0,1.0392638490564967,0.9991,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9827023935578709,0.9991,1.0528799541094398,0.9991,0.9613695408468632,0.9518830487719271,0.9869580433745877,0.9991,0.996969193418717,0.9991,0.9948699740473799,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9827023935578709,0.9991,1.0528799541094398,1.1017514213581574,0.9613695408468632,0.9518830487719271,0.9869580433745877,0.9991,0.996969193418717,0.9991,0.9948699740473799,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9827023935578709,0.9311654069016563,1.0528799541094398,1.1017514213581574,0.9613695408468632,0.9518830487719271,0.9869580433745877,0.9991,0.996969193418717,0.9991,0.9948699740473799,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9827023935578709,0.9311654069016563,1.0528799541094398,1.1017514213581574,0.9613695408468632,0.9518830487719271,0.9869580433745877,0.9991,0.996969193418717,0.9991,0.9948699740473799,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9827023935578709,0.9311654069016563,1.0528799541094398,1.1017514213581574,0.9613695408468632,0.9510263540280324,0.9869580433745877,0.9991,0.996969193418717,1.0473280344997429,0.9948699740473799,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,0.9991,1.038328511592346,1.0548614112777939,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9827023935578709,0.9311654069016563,1.0528799541094398,1.1017514213581574,0.9613695408468632,0.9510263540280324,0.9869580433745877,0.9991,0.996969193418717,1.046385439268693,0.9948699740473799,1.0301154935875918
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,0.9991,1.038328511592346,1.0548614112777939,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9827023935578709,0.9311654069016563,1.0528799541094398,1.1017514213581574,0.9613695408468632,0.9510263540280324,0.9869580433745877,0.9991,0.996969193418717,1.046385439268693,0.9948699740473799,1.029188389643363
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,0.9991,1.038328511592346,1.0548614112777939,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9827023935578709,0.9311654069016563,1.0528799541094398,1.1017514213581574,0.9613695408468632,0.9510263540280324,0.9869580433745877,0.9991,0.996969193418717,1.046385439268693,0.9948699740473799,1.029188389643363
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9518568437517876,0.9991,1.038328511592346,1.0548614112777939,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9818179614036688,0.9311654069016563,1.0528799541094398,1.1017514213581574,0.9613695408468632,0.9510263540280324,0.9869580433745877,0.9991,0.996969193418717,1.046385439268693,0.9948699740473799,1.029188389643363
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.7774796268243134,0.9518568437517876,0.9991,1.038328511592346,1.0548614112777939,0.9926172475904793,0.8277508636845912,0.7453463227495482,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9920515012460073,0.9172477178869389,1.1199823559882827,1.1472303398791004,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9463599234266422,1.0534455148211903,0.9022231606026677,0.9818179614036688,0.9311654069016563,1.0528799541094398,1.1017514213581574,0.9613695408468632,0.9510263540280324,0.9869580433745877,0.9991,0.996969193418717,1.046385439268693,0.9948699740473799,1.029188389643363
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.7774796268243134,0.9518568437517876,0.9991,1.038328511592346,1.0548614112777939,0.9926172475904793,0.8277508636845912,0.7810066617718541,0.9688667003697249,1.036776923413842,1.1347388213206977,0.9911586548948859,0.9172477178869389,1.1199823559882827,1.2733352025429527,0.979079435467069,1.0606918690405784,1.0310182703941608,0.9274543152098972,0.6998301867748956,0.9271288477725907,1.0534455148211903,0.9618564690105578,0.9818179614036688,0.9311654069016563,1.1044032584386019,1.1017514213581574,0.9613695408468632,0.9510263540280324,0.9869580433745877,0.9991,0.9960719211446402,1.046385439268693,0.9948699740473799,1.029188389643363
0.9819857818953275,1.0,0.9991,0.9990880183989277,1.0,0.7774796268243134,0.9518568437517876,0.9991,1.038328511592346,1.0548614112777939,0.9926172475904793,0.5742406615195053,0.7810066617718541,0.896466970678372,1.0128017438308468,1.0791601629836,0.9911586548948859,0.9172477178869389,1.1199823559882827,1.2733352025429527,0.979079435467069,1.0955384256212368,1.165113560234856,0.7007707738607435,0.6998301867748956,0.9271288477725907,1.0837303577537256,0.9618564690105578,0.9818179614036688,0.9311654069016563,1.103409295506007,1.1017514213581574,0.9613695408468632,0.9510263540280324,0.9869580433745877,0.9991,0.9960719211446402,1.046385439268693,0.9948699740473799,1.029188389643363
0.9819857818953275,1.0,0.9886477440947329,0.9990880183989277,1.0,0.7774796268243134,0.9518568437517876,0.9991,1.038328511592346,1.0548614112777939,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.9172477178869389,1.2068645035928367,1.2733352025429527,0.979079435467069,1.0955384256212368,1.165113560234856,0.7007707738607435,0.6926687295547926,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9311654069016563,1.103409295506007,1.1017514213581574,0.9201628091568834,0.9510263540280324,0.9869580433745877,0.9971883111983473,0.9960719211446402,1.046385439268693,1.0487680532810204,1.029188389643363
0.9819857818953275,1.0,0.9886477440947329,0.9990880183989277,1.0,0.7774796268243134,0.9341004770133035,0.9991,1.038328511592346,1.0548614112777939,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.9172477178869389,1.2068645035928367,1.2733352025429527,0.979079435467069,1.0955384256212368,1.165113560234856,0.7007707738607435,0.6926687295547926,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9311654069016563,1.103409295506007,1.1017514213581574,0.9201628091568834,0.9510263540280324,0.9869580433745877,0.9971883111983473,0.9960719211446402,1.046385439268693,1.0478241620330675,1.029188389643363
0.9819857818953275,1.0,0.9886477440947329,0.9990880183989277,1.0,0.7774796268243134,0.9341004770133035,0.9991,1.038328511592346,1.0548614112777939,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.979079435467069,1.0955384256212368,1.165113560234856,0.7007707738607435,0.6926687295547926,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9311654069016563,1.103409295506007,1.1017514213581574,0.9201628091568834,0.9510263540280324,0.9869580433745877,0.9971883111983473,0.9960719211446402,1.046385439268693,1.0478241620330675,1.029188389643363
0.9819857818953275,1.0,0.9886477440947329,0.9990880183989277,0.9991,0.7774796268243134,0.9341004770133035,0.9991,1.038328511592346,1.0548614112777939,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.165113560234856,0.7007707738607435,0.6926687295547926,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9311654069016563,1.103409295506007,1.1017514213581574,0.9201628091568834,0.9510263540280324,1.0115383284557584,0.9971883111983473,0.9960719211446402,1.046385439268693,1.0478241620330675,1.029188389643363
0.9819857818953275,1.0,0.9886477440947329,0.9990880183989277,0.9991,0.7774796268243134,0.9341004770133035,1.0392638490564967,1.038328511592346,1.0548614112777939,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1640649580306446,0.7007707738607435,0.6920453276981933,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9311654069016563,1.103409295506007,1.0610993774674164,0.9201628091568834,0.9510263540280324,1.0115383284557584,0.9971883111983473,0.9960719211446402,1.046385439268693,1.0478241620330675,1.029188389643363
0.9819857818953275,1.0,0.9886477440947329,0.9990880183989277,0.9991,0.7774796268243134,0.9341004770133035,1.0392638490564967,1.038328511592346,1.0548614112777939,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1640649580306446,0.7007707738607435,0.6920453276981933,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9648410490404098,1.103409295506007,1.0610993774674164,0.9201628091568834,0.9510263540280324,1.0115383284557584,0.9971883111983473,0.9960719211446402,1.046385439268693,1.0478241620330675,1.029188389643363
0.9819857818953275,0.9991,0.9886477440947329,0.9990880183989277,0.9991,0.7774796268243134,0.9341004770133035,1.0392638490564967,1.038328511592346,1.0548614112777939,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1640649580306446,0.7007707738607435,0.6920453276981933,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9648410490404098,1.103409295506007,1.0601443880276957,0.9201628091568834,0.9510263540280324,1.0106279439601482,0.9971883111983473,0.9960719211446402,1.046385439268693,1.0478241620330675,1.029188389643363
0.9819857818953275,0.9991,0.9886477440947329,0.9990880183989277,0.9991,0.7774796268243134,0.9341004770133035,1.0392638490564967,1.038328511592346,1.0548614112777939,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1640649580306446,0.7007707738607435,0.6920453276981933,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9648410490404098,1.103409295506007,1.0601443880276957,0.9201628091568834,0.940314914760663,1.0106279439601482,0.9971883111983473,0.9960719211446402,1.046385439268693,1.0478241620330675,1.029188389643363
0.9819857818953275,0.9991,0.9886477440947329,0.9990880183989277,0.9991,0.7774796268243134,0.9341004770133035,1.0392638490564967,1.0533429693693075,1.087529029448427,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1640649580306446,0.7007707738607435,0.6920453276981933,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9648410490404098,1.103409295506007,1.0601443880276957,0.9201628091568834,0.9394686313373783,1.0106279439601482,0.9971883111983473,0.9960719211446402,1.1131893376854245,1.0478241620330675,1.029188389643363
0.9819857818953275,0.9991,0.9886477440947329,0.9990880183989277,0.9991,0.7774796268243134,0.9332597865839914,1.0392638490564967,1.0533429693693075,1.087529029448427,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1640649580306446,0.7007707738607435,0.6920453276981933,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9648410490404098,1.103409295506007,1.0601443880276957,0.9201628091568834,0.9394686313373783,1.0106279439601482,0.9971883111983473,0.9960719211446402,1.1131893376854245,1.0478241620330675,1.0220242281345777
0.9819857818953275,0.9991,0.9877579611250477,0.9990880183989277,0.9991,0.7774796268243134,0.9332597865839914,1.0392638490564967,1.0533429693693075,1.087529029448427,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1640649580306446,0.7007707738607435,0.6920453276981933,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9818179614036688,0.9648410490404098,1.103409295506007,1.0601443880276957,0.9201628091568834,0.9394686313373783,1.0106279439601482,0.9971883111983473,0.9960719211446402,1.1131893376854245,1.0478241620330675,1.0220242281345777
0.9819857818953275,0.9991,0.9877579611250477,0.9990880183989277,0.9991,0.7774796268243134,0.9332597865839914,1.0392638490564967,1.0533429693693075,1.087529029448427,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1640649580306446,0.7007707738607435,0.6920453276981933,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9150584741605465,0.9648410490404098,1.103409295506007,1.0601443880276957,0.9201628091568834,0.9394686313373783,1.0106279439601482,0.9971883111983473,0.9960719211446402,1.1131893376854245,1.0478241620330675,1.0220242281345777
0.9819857818953275,0.9991,0.9877579611250477,0.9990880183989277,0.9991,0.7224744906676587,0.9332597865839914,1.0392638490564967,1.0533429693693075,1.0865502533219233,0.784557267447556,0.5742406615195053,0.7810066617718541,0.896466970678372,1.011890222261399,1.0791601629836,0.9911586548948859,0.8879306854381236,1.2068645035928367,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1640649580306446,0.7007707738607435,0.6920453276981933,0.9271288477725907,1.0827550004317472,0.9618564690105578,0.9150584741605465,0.9648410490404098,1.103409295506007,1.0601443880276957,0.9201628091568834,0.9394686313373783,1.0106279439601482,0.9971883111983473,0.9960719211446402,1.1131893376854245,1.0478241620330675,1.0220242281345777
0.9819857818953275,0.9991,0.9877579611250477,0.9990880183989277,0.9991,0.7224744906676587,0.9332597865839914,1.0392638490564967,1.0533429693693075,1.0865502533219233,0.784557267447556,0.5742406615195053,0.7727413324320858,0.896466970678372,1.011890222261399,1.0791601629836,0.8693421548077487,0.8879306854381236,1.2068645035928367,1.3600647238459136,0.9620795943815785,1.0955384256212368,1.1640649580306446,0.7007707738607435,0.6920453276981933,0.8942156536692271,1.0827550004317472,0.9783385785703411,0.9150584741605465,0.9648410490404098,1.103409295506007,1.0601443880276957,0.9193346626286422,0.9394686313373783,1.0106279439601482,0.9971883111983473,1.044153785800019,1.1131893376854245,1.0478241620330675,1.0220242281345777
0.9819857818953275,0.9991,0.9877579611250477,0.9990880183989277,0.9991,0.7224744906676587,0.9332597865839914,1.0392638490564967,1.0533429693693075,1.0865502533219233,0.784557267447556,0.6112206320300729,0.7720458652328969,0.8814613571916194,1.011890222261399,1.0791601629836,0.8693421548077487,0.8879306854381236,1.2068645035928367,1.3600647238459136,0.9620795943815785,1.2056719790611792,1.1640649580306446,0.6502946405771266,0.6920453276981933,0.8942156536692271,1.0827550004317472,0.9783385785703411,0.9150584741605465,0.9648410490404098,1.2511244173527007,1.0601443880276957,0.9193346626286422,0.9394686313373783,1.0106279439601482,0.9971883111983473,1.0432140473927989,1.1131893376854245,1.0478241620330675,1.0220242281345777
