fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_train_-1,y_train_0,y_train_1,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
14,7,0.08,0.5062056737588653,0.5297619047619048,0.5169590643274854,0.8253968253968254,0.5297619047619048,357,1073,364,14,48,1,16,47,0
15,7,0.08,0.7320512820512821,0.6849593495934959,0.6972222222222223,0.7619047619047619,0.6849593495934959,362,1089,364,16,41,6,20,39,4
16,7,0.08,0.7039461720312784,0.6222222222222221,0.6440901771336554,0.7777777777777778,0.6222222222222221,367,1105,364,12,45,6,13,47,3
17,7,0.08,0.8125,0.6813607085346215,0.6948205458843756,0.8095238095238095,0.6813607085346215,371,1121,365,9,46,8,12,48,3
18,7,0.08,0.35075757575757577,0.4597701149425288,0.36755162241887906,0.8253968253968254,0.4597701149425288,378,1130,370,2,58,3,8,55,0
19,7,0.08,0.31216931216931215,0.3333333333333333,0.3224043715846994,0.9365079365079365,0.3333333333333333,379,1150,370,1,59,3,0,63,0
20,7,0.08,0.5720338983050848,0.5275862068965517,0.547008547008547,0.9523809523809523,0.5275862068965517,380,1167,373,5,58,0,4,59,0
21,7,0.08,0.5942528735632183,0.5942528735632183,0.5942528735632183,0.9682539682539683,0.5942528735632183,380,1188,373,5,58,0,5,58,0
22,7,0.08,0.5942528735632183,0.5942528735632183,0.5942528735632183,0.9682539682539683,0.5942528735632183,380,1209,373,5,58,0,5,58,0
23,7,0.08,0.47222222222222227,0.6264367816091955,0.5080050368771362,0.8888888888888888,0.6264367816091955,385,1225,373,0,58,5,0,51,12
24,7,0.08,0.47222222222222227,0.6264367816091955,0.5080050368771362,0.8888888888888888,0.6264367816091955,385,1246,373,0,58,5,0,51,12
25,7,0.08,0.47222222222222227,0.6264367816091955,0.5080050368771362,0.8888888888888888,0.6264367816091955,385,1267,373,0,58,5,0,51,12
26,7,0.08,0.5295454545454545,0.5932539682539683,0.5564135564135565,0.9206349206349206,0.5932539682539683,385,1283,378,6,56,1,8,55,0
27,7,0.08,0.5295454545454545,0.5932539682539683,0.5564135564135565,0.9206349206349206,0.5932539682539683,385,1304,378,6,56,1,8,55,0
28,7,0.08,0.5352201257861635,0.5258467023172906,0.5299145299145299,0.873015873015873,0.5258467023172906,385,1325,378,11,51,1,10,53,0
29,7,0.08,0.5663841807909605,0.49415204678362573,0.5218390804597701,0.9365079365079365,0.49415204678362573,391,1339,379,6,57,0,4,59,0
30,7,0.08,0.8363636363636364,0.6871794871794873,0.733748701973001,0.8888888888888888,0.6871794871794873,391,1360,379,6,52,5,3,55,5
31,7,0.08,0.6369747899159663,0.6369747899159663,0.6369747899159663,0.8095238095238095,0.6369747899159663,396,1376,379,7,51,5,7,51,5
32,7,0.08,0.6156746031746031,0.5948773448773449,0.5968992248062016,0.6984126984126984,0.5948773448773449,397,1396,379,12,44,7,16,42,5
33,7,0.08,0.4698412698412699,0.4741272118603539,0.4647458755289307,0.5873015873015873,0.4741272118603539,397,1412,384,17,41,5,24,35,4
34,7,0.08,0.5678362573099415,0.5792929292929293,0.5708859042192375,0.6349206349206349,0.5792929292929293,403,1427,384,12,40,11,15,38,10
35,7,0.08,0.834640522875817,0.606060606060606,0.6432748538011696,0.7936507936507936,0.606060606060606,409,1440,386,8,44,11,2,51,10
36,7,0.08,0.6987150415721844,0.7089002267573696,0.7018443741132817,0.8571428571428571,0.7089002267573696,414,1453,389,6,49,8,5,49,9
37,7,0.08,0.8716475095785441,0.794047619047619,0.778780284043442,0.9365079365079365,0.794047619047619,415,1467,395,5,56,2,2,58,3
38,7,0.08,0.8545454545454545,0.8212121212121213,0.8291486291486291,0.9365079365079365,0.8212121212121213,417,1484,397,4,55,4,3,55,5
39,7,0.08,0.9394654088050315,0.7851307189542484,0.8344017094017094,0.9365079365079365,0.7851307189542484,420,1502,397,4,51,8,2,53,8
40,7,0.08,0.8995098039215685,0.6922480620155037,0.7476077901609816,0.8412698412698413,0.6922480620155037,420,1523,397,10,43,10,4,51,8
41,7,0.08,0.8564102564102565,0.6252032520325203,0.6867383512544802,0.7936507936507936,0.6252032520325203,421,1539,401,10,41,12,5,52,6
42,7,0.08,0.7759259259259258,0.5643939393939394,0.6190476190476191,0.7777777777777778,0.5643939393939394,424,1553,405,8,44,11,4,54,5
43,7,0.08,0.48888888888888893,0.400604686318972,0.40468909276248727,0.7936507936507936,0.400604686318972,430,1566,407,5,49,9,0,60,3
44,7,0.08,0.5737704918032787,0.38095238095238093,0.36269841269841274,0.7301587301587301,0.38095238095238093,431,1580,413,14,44,5,2,61,0
45,7,0.08,0.4777777777777778,0.37777777777777777,0.363382250174703,0.7619047619047619,0.37777777777777777,432,1597,416,15,46,2,3,60,0
46,7,0.08,0.5151242887091944,0.4000000000000001,0.4054770626199198,0.6666666666666666,0.4000000000000001,435,1615,416,12,45,6,3,53,7
47,7,0.08,0.4762820512820512,0.5649895178197064,0.4510893246187364,0.5396825396825397,0.5649895178197064,445,1624,418,4,53,6,5,32,26
48,7,0.08,0.47874396135265695,0.4646464646464647,0.46243910105296243,0.6666666666666666,0.4646464646464647,447,1643,418,2,55,6,2,46,15
49,7,0.08,0.46226415094339623,0.5096153846153846,0.48359788359788364,0.8253968253968254,0.5096153846153846,447,1660,422,3,52,8,0,53,10
50,7,0.08,0.5127748068924539,0.5127748068924539,0.5127748068924539,0.8412698412698413,0.5127748068924539,449,1677,424,1,51,11,1,51,11
51,7,0.08,0.8820512820512821,0.6073021181716834,0.6645371191955043,0.8412698412698413,0.6073021181716834,449,1698,424,4,46,13,1,52,10
52,7,0.08,0.7385620915032679,0.6870748299319729,0.7102564102564103,0.8412698412698413,0.6870748299319729,450,1712,430,7,49,7,6,51,6
53,7,0.08,0.8706896551724137,0.5934640522875817,0.6708897626328819,0.8571428571428571,0.5934640522875817,450,1728,435,10,51,2,4,58,1
54,7,0.08,0.6497175141242938,0.5238095238095238,0.5670619235836627,0.9523809523809523,0.5238095238095238,453,1744,437,7,56,0,4,59,0
55,7,0.08,0.6559139784946236,0.4444444444444444,0.49453551912568305,0.9682539682539683,0.4444444444444444,457,1761,437,3,60,0,1,62,0
56,7,0.08,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,460,1779,437,1,62,0,0,63,0
57,7,0.08,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,460,1800,437,1,62,0,0,63,0
58,7,0.08,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,460,1821,437,1,62,0,0,63,0
59,7,0.08,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,461,1841,437,0,63,0,0,63,0
60,7,0.08,0.6502732240437158,0.5555555555555555,0.5915966386554622,0.9523809523809523,0.5555555555555555,461,1862,437,2,58,3,0,61,2
61,7,0.08,0.6344086021505376,0.39999999999999997,0.4274952919020716,0.9047619047619048,0.39999999999999997,461,1883,437,2,56,5,0,62,1
62,7,0.08,0.5163398692810457,0.528344671201814,0.5222222222222223,0.8412698412698413,0.528344671201814,461,1904,437,2,49,12,0,51,12
