entry_idx,exit_idx,entry_price,exit_price,direction,pnl,candidate,fold
47,61,63821.47265625,63419.140625,1,-0.008104022995787137,T14_X6,12
62,62,63113.23046875,63113.23046875,1,-0.0018,T14_X6,12
1,15,61912.7734375,65446.97265625,1,0.05528352287460874,T14_X6,13
16,30,65980.8125,61276.69140625,1,-0.07309528897132025,T14_X6,13
31,45,63512.75390625,59123.43359375,1,-0.07090927400469824,T14_X6,13
46,60,62889.8359375,67051.875,1,0.06437983654204854,T14_X6,13
61,62,66940.8046875,66278.3671875,-1,0.008095869986810876,T14_X6,13
1,15,69139.015625,66407.2734375,-1,0.03771086319071382,T14_X6,14
17,31,64481.70703125,63049.9609375,1,-0.02400391115043105,T14_X6,14
32,46,60792.77734375,68526.1015625,-1,-0.1290079440460874,T14_X6,14
47,61,69265.9453125,69305.7734375,-1,-0.0023750029804734717,T14_X6,14
2,16,58254.01171875,66267.4921875,1,0.13576100622630136,T14_X6,15
17,31,65231.58203125,68364.9921875,-1,-0.04983517036807265,T14_X6,15
32,46,67491.4140625,66011.09375,-1,0.020133461212253734,T14_X6,15
51,62,64960.296875,62678.29296875,1,-0.03692920993327896,T14_X6,15
1,15,70136.53125,70567.765625,-1,-0.007948498753992771,T14_X6,16
16,30,71082.8203125,64960.296875,-1,0.08433225263971901,T14_X6,16
32,46,64096.19921875,56662.375,1,-0.117779173638355,T14_X6,16
47,61,58303.5390625,67163.6484375,1,0.15016520687195634,T14_X6,16
62,62,68154.5234375,68154.5234375,-1,-0.0018,T14_X6,16
2,16,68241.1875,60811.27734375,1,-0.11067721079370138,T14_X6,17
17,31,61604.80078125,57344.9140625,1,-0.07094861609367523,T14_X6,17
32,46,57899.46484375,67912.0625,1,0.17113074613505375,T14_X6,17
47,61,67813.3359375,60945.8125,-1,0.09947098663645507,T14_X6,17
62,62,58719.484375,58719.484375,1,-0.0018,T14_X6,17
3,17,56977.703125,63974.06640625,1,0.12099124811158313,T14_X6,18
18,32,66710.15625,61415.06640625,-1,0.07757456815280657,T14_X6,18
33,47,60680.09375,59478.97265625,1,-0.021594318359140635,T14_X6,18
48,62,58483.96484375,57325.48828125,1,-0.021608447761622695,T14_X6,18
1,15,65927.671875,56034.31640625,-1,0.14826377727865125,T14_X6,19
16,30,55027.4609375,61175.19140625,1,0.10992113639283796,T14_X6,19
31,45,60381.9140625,56160.48828125,-1,0.06811208951873395,T14_X6,19
46,60,53948.75390625,63192.9765625,1,0.16955192172027259,T14_X6,19
61,62,63394.83984375,63648.7109375,-1,-0.005804601863112503,T14_X6,19
1,15,60609.56640625,59504.1328125,1,-0.02003859927227608,T14_X6,20
16,30,59027.625,57343.171875,1,-0.030336691506730958,T14_X6,20
31,45,58127.01171875,65181.01953125,1,0.11955507406833701,T14_X6,20
46,60,65790.6640625,62445.08984375,-1,0.049051808025098544,T14_X6,20
2,16,57971.5390625,61649.6796875,1,0.06164735165706987,T14_X6,21
17,31,62940.45703125,60759.40234375,-1,0.032852666827905365,T14_X6,21
32,46,62067.4765625,68418.7890625,1,0.10052915613388,T14_X6,21
47,61,68362.734375,69289.2734375,-1,-0.015353276810396745,T14_X6,21
1,15,64301.96875,62131.96875,-1,0.031947022714603895,T14_X6,22
17,31,60274.5,68161.0546875,1,0.12904396697608442,T14_X6,22
36,50,72720.4921875,87955.8125,-1,-0.21130518697285186,T14_X6,22
51,62,90584.1640625,98013.8203125,-1,-0.0838193720049543,T14_X6,22
1,15,67041.109375,72720.4921875,-1,-0.08651492887642866,T14_X6,23
16,30,72339.5390625,90584.1640625,-1,-0.2540082008877191,T14_X6,23
31,45,87250.4296875,95652.46875,-1,-0.09809796773028069,T14_X6,23
46,60,97461.5234375,101459.2578125,-1,-0.04281859107059477,T14_X6,23
62,62,104298.6953125,104298.6953125,-1,-0.0018,T14_X6,23
3,17,75904.859375,98504.7265625,-1,-0.29953939868391993,T14_X6,24
18,32,98997.6640625,99920.7109375,-1,-0.01112392580917116,T14_X6,24
33,47,99923.3359375,97224.7265625,-1,0.025206798258696296,T14_X6,24
48,62,95104.9375,98314.9609375,1,0.0319524372748786,T14_X6,24
1,15,91985.3203125,96675.4296875,-1,-0.05278758540021799,T14_X6,25
16,30,101173.03125,99299.1953125,1,-0.020321101071586207,T14_X6,25
31,45,95795.515625,92484.0390625,1,-0.03636817932337321,T14_X6,25
46,60,94701.453125,104819.484375,1,0.10504135159620868,T14_X6,25
61,62,104714.6484375,102682.5,-1,0.017606534499448837,T14_X6,25
1,15,106140.6015625,93429.203125,-1,0.11795999994700426,T14_X6,26
16,30,94419.7578125,100504.4921875,1,0.06264344399911664,T14_X6,26
32,46,104462.0390625,102405.0234375,-1,0.017891513237351997,T14_X6,26
49,62,101405.421875,96175.03125,1,-0.05337900364979868,T14_X6,26
1,15,96922.703125,106146.265625,-1,-0.09696410709371658,T14_X6,27
16,30,103653.0703125,96615.4453125,-1,0.066095962741697,T14_X6,27
31,45,96593.296875,98333.9375,1,0.0162203045274719,T14_X6,27
50,62,88736.171875,80601.0390625,1,-0.09347775260758058,T14_X6,27
1,15,101332.4765625,95747.4296875,-1,0.05331606016611314,T14_X6,28
16,30,97885.859375,84347.0234375,1,-0.1401124796977347,T14_X6,28
31,45,84704.2265625,81066.703125,1,-0.044743824471568855,T14_X6,28
46,60,83969.1015625,84353.1484375,1,0.0027736689788701112,T14_X6,28
61,62,82597.5859375,82334.5234375,-1,0.0013848691098436497,T14_X6,28
8,22,88736.171875,82862.2109375,1,-0.06799578930872151,T14_X6,29
23,37,83722.359375,86900.8828125,1,0.03616504853934069,T14_X6,29
38,52,87177.1015625,79626.140625,-1,0.08481633390147159,T14_X6,29
53,62,83404.8359375,85174.3046875,1,0.019415421505366473,T14_X6,29
1,15,82862.2109375,87471.703125,1,0.053828399669142005,T14_X6,30
16,30,86900.8828125,82573.953125,-1,0.04799155041308286,T14_X6,30
31,45,79626.140625,93943.796875,1,0.17801100349229693,T14_X6,30
46,60,94720.5,102970.8515625,-1,-0.088902069377801,T14_X6,30
61,62,104696.328125,104106.359375,-1,0.0038350471937814196,T14_X6,30
1,15,85169.171875,83668.9921875,1,-0.019414116169894954,T14_X6,31
17,31,84895.75,96492.3359375,-1,-0.13839795616977293,T14_X6,31
32,46,96910.0703125,103489.2890625,-1,-0.06968993887616007,T14_X6,31
47,61,103191.0859375,104638.09375,-1,-0.01582260475654276,T14_X6,31
62,62,105652.1015625,105652.1015625,1,-0.0018,T14_X6,31
1,15,93441.890625,96802.4765625,-1,-0.03776444715557681,T14_X6,32
16,30,97032.3203125,109678.078125,-1,-0.1321252129988582,T14_X6,32
31,45,111673.28125,101575.953125,-1,0.08861847800993132,T14_X6,32
46,60,104390.34375,103309.6015625,1,-0.012152894230219449,T14_X6,32
61,62,102257.40625,100987.140625,1,-0.01422223591995323,T14_X6,32
1,15,104169.8125,108994.640625,-1,-0.04811695122807291,T14_X6,33
19,33,104638.09375,105472.40625,1,0.006173315167546236,T14_X6,33
41,55,100987.140625,109232.0703125,1,0.07984336208028962,T14_X6,33
59,62,115987.203125,119116.1171875,-1,-0.028776373067018034,T14_X6,33
2,16,104731.984375,104883.328125,1,-0.0003549423998488999,T14_X6,34
19,33,102257.40625,108231.1796875,1,0.056618980654518605,T14_X6,34
39,53,117516.9921875,117635.8828125,-1,-0.0028116888016526866,T14_X6,34
60,62,113320.0859375,114217.671875,1,0.006120801772026984,T14_X6,34
6,20,108385.5703125,119116.1171875,-1,-0.1008034636904287,T14_X6,35
21,35,119849.703125,117924.4765625,-1,0.014263674020886317,T14_X6,35
40,54,112526.9140625,117491.3515625,1,0.04231777876751013,T14_X6,35
58,62,114274.7421875,113458.4296875,1,-0.008943420185193757,T14_X6,35
1,15,117777.1875,117922.1484375,-1,-0.003030806581282984,T14_X6,36
19,33,112526.9140625,117491.3515625,1,0.04231777876751013,T14_X6,36
37,51,114274.7421875,111723.2109375,1,-0.024128042060366166,T14_X6,36
59,62,115507.5390625,115407.65625,-1,-0.0009352701883298337,T14_X6,36
10,24,118359.578125,112544.8046875,-1,0.04732803449974277,T14_X6,37
26,40,108808.0703125,115950.5078125,1,0.06384253441391534,T14_X6,37
41,55,115407.65625,112122.640625,-1,0.026664451421523433,T14_X6,37
59,62,120681.2578125,123513.4765625,-1,-0.025268588257510213,T14_X6,37
1,15,111802.65625,111530.546875,1,-0.004233836405385046,T14_X6,38
17,31,115507.5390625,109049.2890625,-1,0.054111934860853576,T14_X6,38
32,46,109712.828125,113214.3671875,1,0.030115493587591812,T14_X6,38
47,61,110807.8828125,111641.7265625,1,0.005725130241960872,T14_X6,38
2,16,116468.5078125,118648.9296875,-1,-0.020521128277097973,T14_X6,39
17,31,120681.2578125,108186.0390625,-1,0.10173901655063594,T14_X6,39
32,46,106467.7890625,109556.1640625,1,0.027207599642996485,T14_X6,39
51,62,103891.8359375,94177.078125,1,-0.09530838518576448,T14_X6,39
