fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20,fold_21,fold_22,fold_23,fold_24,fold_25,fold_26,fold_27,fold_28,fold_29,fold_30,fold_31,fold_32,fold_33,fold_34,fold_35,fold_36,fold_37,fold_38,fold_39
0.984070141528208,1.0,0.9991,1.0387407661043775,1.0121491263114895,0.7774796268243134,0.9518568437517876,0.9542485345074112,1.0173335144696145,1.0135472049043106,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.1199823559882827,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.165113560234856,0.6808390645351802,0.6998301867748956,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9311654069016563,1.103409295506007,0.8441144143375949,0.834348385491857,0.9510263540280324,0.9987453770483109,0.8983872594268927,0.9960719211446402,1.046385439268693,1.0487043132780507,1.0781588717841388
0.984070141528208,1.0,0.9877579611250477,1.0387407661043775,1.0121491263114895,0.7774796268243134,0.9518568437517876,0.9542485345074112,1.0173335144696145,1.0135472049043106,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.165113560234856,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9311654069016563,1.103409295506007,0.8441144143375949,0.834348385491857,0.9510263540280324,0.9987453770483109,0.8983872594268927,0.9960719211446402,1.046385439268693,1.0487043132780507,1.0781588717841388
0.984070141528208,1.0,0.9877579611250477,1.0387407661043775,1.0121491263114895,0.7774796268243134,0.9518568437517876,0.9542485345074112,1.0173335144696145,1.0135472049043106,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.165113560234856,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9311654069016563,1.103409295506007,0.8441144143375949,0.834348385491857,0.957759322834641,1.0562439417777991,0.8983872594268927,1.0391587151838333,1.046385439268693,1.0487043132780507,1.0781588717841388
0.984070141528208,1.0,0.9877579611250477,1.0387407661043775,1.0121491263114895,0.7774796268243134,0.9518568437517876,0.9194417763661936,1.0173335144696145,1.0135472049043106,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.165113560234856,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9311654069016563,1.103409295506007,0.8441144143375949,0.834348385491857,0.957759322834641,1.0562439417777991,0.8983872594268927,1.0391587151838333,1.046385439268693,1.0487043132780507,1.0781588717841388
0.984070141528208,1.0,0.9877579611250477,1.0387407661043775,0.973979102425452,0.7774796268243134,0.9518568437517876,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.1640649580306446,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9311654069016563,1.103409295506007,0.8441144143375949,0.834348385491857,0.957759322834641,1.0562439417777991,0.9120223825842011,1.0391587151838333,1.046385439268693,1.0487043132780507,1.0781588717841388
0.984070141528208,1.0,0.9877579611250477,1.0387407661043775,0.973979102425452,0.7774796268243134,0.9518568437517876,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.1640649580306446,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9311654069016563,1.103409295506007,0.8441144143375949,0.834348385491857,0.957759322834641,1.0562439417777991,0.9120223825842011,1.0382234723401678,1.046385439268693,1.0487043132780507,1.0781588717841388
0.984070141528208,1.0,0.9877579611250477,1.0387407661043775,0.973979102425452,0.7774796268243134,0.9518568437517876,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.1640649580306446,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9648410490404098,1.103409295506007,0.8441144143375949,0.834348385491857,0.957759322834641,1.0562439417777991,0.9120223825842011,1.0382234723401678,1.046385439268693,1.0487043132780507,1.0781588717841388
0.984070141528208,0.9991,0.9877579611250477,1.0387407661043775,0.973979102425452,0.7774796268243134,0.9099451624478178,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.1640649580306446,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9648410490404098,1.103409295506007,0.8441144143375949,0.834348385491857,0.957759322834641,1.055293322230199,0.9120223825842011,1.0382234723401678,1.046385439268693,1.0487043132780507,1.0781588717841388
0.984070141528208,0.9991,0.9877579611250477,1.0387407661043775,0.973979102425452,0.7774796268243134,0.9099451624478178,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.1640649580306446,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9648410490404098,1.103409295506007,0.8441144143375949,0.834348385491857,0.957759322834641,1.055293322230199,0.9112015624398753,1.0382234723401678,1.046385439268693,1.0487043132780507,1.0781588717841388
0.984070141528208,0.9991,0.9877579611250477,1.0387407661043775,0.973979102425452,0.7774796268243134,0.9099451624478178,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.1640649580306446,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9648410490404098,1.103409295506007,0.8441144143375949,0.834348385491857,0.9568973394440898,1.055293322230199,0.9112015624398753,1.0382234723401678,1.1131893376854245,1.0487043132780507,1.0781588717841388
0.984070141528208,0.9991,0.9877579611250477,1.0387407661043775,0.973979102425452,0.7774796268243134,0.9091262118016147,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.1640649580306446,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9648410490404098,1.103409295506007,0.8441144143375949,0.834348385491857,0.9568973394440898,1.055293322230199,0.9112015624398753,1.0382234723401678,1.1131893376854245,1.0487043132780507,1.0781588717841388
0.984070141528208,0.9991,0.9877579611250477,1.0387407661043775,0.973979102425452,0.7774796268243134,0.9091262118016147,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.1640649580306446,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9648410490404098,1.103409295506007,0.8441144143375949,0.834348385491857,0.9568973394440898,1.055293322230199,0.9112015624398753,1.0382234723401678,1.1131893376854245,1.0487043132780507,1.0781588717841388
0.984070141528208,0.9991,0.9877579611250477,1.0387407661043775,0.973979102425452,0.7774796268243134,0.9091262118016147,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.1640649580306446,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9648410490404098,1.103409295506007,0.8441144143375949,0.834348385491857,0.9568973394440898,1.055293322230199,0.9112015624398753,1.0382234723401678,1.1131893376854245,1.0487043132780507,1.0781588717841388
0.984070141528208,0.9991,0.9877579611250477,1.0387407661043775,0.973979102425452,0.7224744906676587,0.9091262118016147,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.7753471738859466,0.5667778164739359,0.7810066617718541,0.9772669362814753,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.2733352025429527,0.9493774046727202,1.0955384256212368,1.1640649580306446,0.6808390645351802,0.6920453276981933,0.9271288477725907,1.1869236710187996,0.9618564690105578,0.9049181750692271,0.9648410490404098,1.103409295506007,0.8441144143375949,0.834348385491857,0.9568973394440898,1.055293322230199,0.9112015624398753,1.0382234723401678,1.1131893376854245,1.0487043132780507,1.0781588717841388
0.984070141528208,0.9991,0.9877579611250477,1.0046091743257979,0.973979102425452,0.7224744906676587,0.9091262118016147,0.9194417763661936,1.0173335144696145,1.0302304015677346,0.6357193318736136,0.5779026540059463,0.7727413324320858,0.9079696473209602,1.011890222261399,1.078188918836915,1.0747452969855256,0.8254829641402981,1.2068645035928367,1.3600647238459136,1.062880290607173,1.0955384256212368,1.1640649580306446,0.6140501359528936,0.6920453276981933,0.8934108595809247,1.1869236710187996,0.9783385785703411,0.8644286750827972,0.9648410490404098,1.2998282914617596,0.8441144143375949,0.9082870695441888,0.9568973394440898,1.055293322230199,0.9112015624398753,1.0382234723401678,1.1131893376854245,1.0487043132780507,1.0781588717841388
