fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,14,0.15,0.632183908045977,0.35714285714285715,0.3874269005847953,0.8412698412698413,0.35714285714285715,7,56,0,1,58,4
1,14,0.15,0.3333333333333333,0.30687830687830686,0.31955922865013775,0.9206349206349206,0.30687830687830686,0,63,0,0,58,5
2,14,0.15,0.3333333333333333,0.2962962962962963,0.3137254901960784,0.8888888888888888,0.2962962962962963,0,63,0,0,56,7
3,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
4,14,0.15,0.6604938271604938,0.6333333333333333,0.6460075422200361,0.9841269841269841,0.6333333333333333,10,53,0,9,54,0
5,14,0.15,0.6604938271604938,0.6333333333333333,0.6460075422200361,0.9841269841269841,0.6333333333333333,10,53,0,9,54,0
6,14,0.15,0.6087179487179487,0.6258169934640523,0.6167656765676567,0.9523809523809523,0.6258169934640523,12,51,0,13,50,0
7,14,0.15,0.4666666666666666,0.6502732240437158,0.5154061624649859,0.9523809523809523,0.6502732240437158,2,61,0,5,58,0
8,14,0.15,0.6333333333333333,0.9717514124293786,0.7312824834948728,0.9206349206349206,0.9717514124293786,2,59,2,4,54,5
9,14,0.15,0.5273069679849341,0.6547619047619048,0.5797101449275363,0.8888888888888888,0.6547619047619048,5,56,2,1,59,3
10,14,0.15,0.7298850574712644,0.6683375104427736,0.5222222222222223,0.6825396825396826,0.6683375104427736,19,42,2,1,58,4
11,14,0.15,0.45555555555555555,0.3606691146470828,0.33245072080023536,0.6984126984126984,0.3606691146470828,19,43,1,3,60,0
12,14,0.15,0.7285353535353535,0.8049645390070922,0.7594627594627594,0.9206349206349206,0.8049645390070922,14,47,2,16,44,3
13,14,0.15,0.4110169491525424,0.48360655737704916,0.43333333333333335,0.9365079365079365,0.48360655737704916,0,61,2,0,59,4
14,14,0.15,0.39999999999999997,0.6344086021505376,0.4274952919020716,0.9047619047619048,0.6344086021505376,0,62,1,2,56,5
15,14,0.15,0.3333333333333333,0.30687830687830686,0.31955922865013775,0.9206349206349206,0.30687830687830686,0,63,0,2,58,3
16,14,0.15,0.4761904761904762,0.6444444444444445,0.5218390804597701,0.9365079365079365,0.6444444444444445,3,60,0,7,56,0
17,14,0.15,0.8604938271604938,0.9045454545454547,0.8797145769622835,0.9523809523809523,0.9045454545454547,4,55,4,5,54,4
18,14,0.15,0.7709876543209876,0.8151515151515151,0.7902650356778796,0.9206349206349206,0.8151515151515151,4,55,4,5,54,4
19,14,0.15,0.9885057471264368,0.8888888888888888,0.9274853801169591,0.9682539682539683,0.8888888888888888,1,56,6,1,58,4
20,14,0.15,0.32275132275132273,0.3333333333333333,0.3279569892473118,0.9682539682539683,0.3333333333333333,0,61,2,0,63,0
21,14,0.15,0.32275132275132273,0.3333333333333333,0.3279569892473118,0.9682539682539683,0.3333333333333333,0,61,2,0,63,0
22,14,0.15,0.5555555555555555,0.4994871794871794,0.5198135198135199,0.873015873015873,0.4994871794871794,13,50,0,9,54,0
23,14,0.15,0.5886363636363636,0.5061538461538461,0.5333333333333333,0.8888888888888888,0.5061538461538461,13,50,0,8,55,0
24,14,0.15,0.6206896551724138,0.4615384615384615,0.49382716049382713,0.873015873015873,0.4615384615384615,13,50,0,5,58,0
25,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
26,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
27,14,0.15,0.48360655737704916,0.4110169491525424,0.43333333333333335,0.9365079365079365,0.4110169491525424,0,59,4,0,61,2
28,14,0.15,0.6190476190476191,0.6608187134502924,0.6380757885182664,0.9841269841269841,0.6608187134502924,0,57,6,0,56,7
29,14,0.15,0.5119047619047619,0.5380116959064327,0.5237122759246654,0.9206349206349206,0.5380116959064327,0,57,6,0,56,7
30,14,0.15,0.6607142857142857,0.4672131147540983,0.5356125356125356,0.8888888888888888,0.4672131147540983,0,61,2,6,56,1
31,14,0.15,0.3333333333333333,0.2962962962962963,0.3137254901960784,0.8888888888888888,0.2962962962962963,0,63,0,6,56,1
32,14,0.15,0.3333333333333333,0.30158730158730157,0.31666666666666665,0.9047619047619048,0.30158730158730157,0,63,0,6,57,0
33,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
34,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
35,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
36,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
37,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
38,14,0.15,0.31746031746031744,0.3333333333333333,0.3252032520325203,0.9523809523809523,0.3333333333333333,0,60,3,0,63,0
39,14,0.15,0.31216931216931215,0.3333333333333333,0.3224043715846994,0.9365079365079365,0.3333333333333333,0,59,4,0,63,0
