fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,10,0.1,0.6666666666666666,0.8768115942028986,0.7022222222222222,0.7301587301587301,0.8768115942028986,4,46,13,8,29,26
1,10,0.1,0.5238095238095238,0.5673758865248227,0.5174242424242425,0.7777777777777778,0.5673758865248227,0,47,16,2,33,28
2,10,0.1,0.5636015325670498,0.5598484848484849,0.5507002801120447,0.7936507936507936,0.5598484848484849,1,40,22,4,30,29
3,10,0.1,0.4711981566820276,0.5175438596491229,0.48268064549285644,0.6666666666666666,0.5175438596491229,6,38,19,4,31,28
4,10,0.1,0.7404521404521405,0.6196266968325792,0.650492264416315,0.7142857142857143,0.6196266968325792,13,34,16,7,45,11
5,10,0.1,0.6884920634920636,0.574980574980575,0.6097427476737821,0.6984126984126984,0.574980574980575,13,39,11,8,48,7
6,10,0.1,0.6617647058823529,0.6831983805668016,0.6685185185185185,0.6825396825396826,0.6831983805668016,12,38,13,12,34,17
7,10,0.1,0.6501501501501501,0.698517455762793,0.6704676704676705,0.6825396825396826,0.698517455762793,5,41,17,6,37,20
8,10,0.1,0.6507122507122507,0.7184343434343434,0.6798088410991637,0.7301587301587301,0.7184343434343434,4,48,11,5,45,13
9,10,0.1,0.5538126361655774,0.5782312925170068,0.5630290551361244,0.873015873015873,0.5782312925170068,0,49,14,1,45,17
10,10,0.1,0.5333333333333333,0.6172839506172839,0.5566666666666666,0.873015873015873,0.6172839506172839,0,54,9,2,46,15
11,10,0.1,0.5,0.6111111111111112,0.5252525252525252,0.8571428571428571,0.6111111111111112,0,54,9,0,45,18
12,10,0.1,0.6,0.6303030303030303,0.6103988603988604,0.9047619047619048,0.6303030303030303,8,55,0,10,49,4
13,10,0.1,0.5686274509803922,0.6209150326797386,0.5846339987900787,0.8888888888888888,0.6209150326797386,12,51,0,17,44,2
14,10,0.1,0.552003410059676,0.5444444444444444,0.5479853479853479,0.8571428571428571,0.5444444444444444,18,45,0,17,46,0
15,10,0.1,0.7592592592592592,0.8472222222222222,0.7905357515113612,0.8095238095238095,0.8472222222222222,21,40,2,18,42,3
16,10,0.1,0.6,0.7629233511586454,0.6202376339919927,0.7301587301587301,0.7629233511586454,17,44,2,12,45,6
17,10,0.1,0.7522296544035675,0.733204384268214,0.7383512544802867,0.8253968253968254,0.733204384268214,11,47,5,13,46,4
18,10,0.1,0.6424242424242425,0.35977011494252875,0.4119960668633235,0.8253968253968254,0.35977011494252875,0,58,5,7,55,1
19,10,0.1,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,0,58,5,0,63,0
20,10,0.1,0.6488095238095238,0.625,0.635270132517839,0.9523809523809523,0.625,8,53,2,7,56,0
21,10,0.1,0.6494252873563219,0.5416666666666666,0.5808940322214659,0.9523809523809523,0.5416666666666666,8,55,0,5,58,0
22,10,0.1,0.9880952380952381,0.9166666666666666,0.9463203463203463,0.9682539682539683,0.9166666666666666,8,54,1,6,56,1
23,10,0.1,0.5277777777777778,0.6369047619047619,0.5633710444335137,0.9206349206349206,0.6369047619047619,0,56,7,0,51,12
24,10,0.1,0.5454545454545454,0.6428571428571429,0.5802469135802469,0.9365079365079365,0.6428571428571429,0,56,7,0,52,11
25,10,0.1,0.5151515151515151,0.6374269005847953,0.5533369311027164,0.9206349206349206,0.6374269005847953,0,57,6,0,52,11
26,10,0.1,0.5629370629370629,0.6107617051013278,0.5841269841269842,0.9206349206349206,0.6107617051013278,9,53,1,11,52,0
27,10,0.1,0.5424836601307189,0.6044723969252271,0.568070818070818,0.9047619047619048,0.6044723969252271,9,53,1,12,51,0
28,10,0.1,0.5637958532695375,0.608983451536643,0.5822021116138764,0.8888888888888888,0.608983451536643,15,47,1,19,44,0
