fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
20,10,0.06,0.6174603174603175,0.8614379084967321,0.682342746858876,0.7936507936507936,0.8614379084967321,10,51,2,16,42,5
21,10,0.06,0.503864734299517,0.549685534591195,0.5163636363636364,0.8412698412698413,0.549685534591195,10,53,0,15,46,2
22,10,0.06,0.8561507936507936,0.6787037037037037,0.7383512544802867,0.8253968253968254,0.6787037037037037,2,45,16,1,48,14
23,10,0.06,0.7295871976723042,0.7051767676767676,0.7148330596606458,0.7936507936507936,0.7051767676767676,3,44,16,3,47,13
24,10,0.06,0.7332944832944833,0.8076550387596898,0.757088122605364,0.7936507936507936,0.8076550387596898,4,43,16,6,44,13
25,10,0.06,0.4976576576576577,0.5595238095238095,0.5045751633986928,0.7777777777777778,0.5595238095238095,14,48,1,25,37,1
26,10,0.06,0.5140056022408963,0.5777777777777778,0.5209052550824703,0.7777777777777778,0.5777777777777778,16,45,2,28,34,1
27,10,0.06,0.6357681374366579,0.6357493857493858,0.6220153012605842,0.7619047619047619,0.6357493857493858,22,37,4,31,29,3
28,10,0.06,0.6777777777777779,0.6085858585858586,0.630595813204509,0.8095238095238095,0.6085858585858586,15,44,4,10,48,5
29,10,0.06,0.768009768009768,0.7263335441703562,0.7414141414141414,0.746031746031746,0.7263335441703562,17,31,15,13,35,15
30,10,0.06,0.7655739845892647,0.7502497502497502,0.7557795656183419,0.7619047619047619,0.7502497502497502,22,28,13,19,31,13
31,10,0.06,0.7830907830907831,0.7444444444444445,0.758656386092668,0.7936507936507936,0.7444444444444445,32,16,15,37,13,13
32,10,0.06,0.7118758434547908,0.7118758434547908,0.7118758434547908,0.746031746031746,0.7118758434547908,38,12,13,38,12,13
33,10,0.06,0.6382209188660802,0.6367731884973264,0.6350634760139311,0.6984126984126984,0.6367731884973264,29,13,21,31,10,22
34,10,0.06,0.6539257843605669,0.6475279106858055,0.6375661375661377,0.6507936507936508,0.6475279106858055,22,19,22,14,23,26
35,10,0.06,0.6235600148643626,0.6343068696009873,0.6230769230769231,0.6031746031746031,0.6343068696009873,17,33,13,23,27,13
36,10,0.06,0.6605222734254993,0.7257187257187258,0.6811674347158219,0.6984126984126984,0.7257187257187258,13,39,11,18,31,14
37,10,0.06,0.6190058479532164,0.7379385964912281,0.6330431814302783,0.6349206349206349,0.7379385964912281,9,38,16,19,24,20
38,10,0.06,0.7316982534373838,0.8249299719887956,0.7495822890559732,0.746031746031746,0.8249299719887956,8,34,21,13,23,27
39,10,0.06,0.7619047619047619,0.7711111111111112,0.7629496696304757,0.7619047619047619,0.7711111111111112,18,25,20,21,21,21
40,10,0.06,0.6370370370370371,0.6352092352092352,0.6341334788143299,0.6349206349206349,0.6352092352092352,21,22,20,18,25,20
41,10,0.06,0.5764732343679712,0.5191387559808612,0.5124183006535947,0.5238095238095238,0.5191387559808612,22,22,19,12,38,13
42,10,0.06,0.6424242424242425,0.5471380471380471,0.5589591567852438,0.5714285714285714,0.5471380471380471,22,27,14,11,42,10
43,10,0.06,0.7972222222222222,0.562444739168877,0.563846137195056,0.6984126984126984,0.562444739168877,29,26,8,30,32,1
44,10,0.06,0.6701631701631702,0.580952380952381,0.5961076604554866,0.7301587301587301,0.580952380952381,28,30,5,22,39,2
45,10,0.06,0.7373005416483678,0.7523809523809524,0.7412919896640826,0.746031746031746,0.7523809523809524,21,27,15,22,23,18
46,10,0.06,0.7401299350324838,0.6826174914410209,0.6955090979481223,0.6825396825396826,0.6826174914410209,17,28,18,11,29,23
47,10,0.06,0.6978260869565217,0.534831069313828,0.5555555555555555,0.6031746031746031,0.534831069313828,12,29,22,5,46,12
48,10,0.06,0.7807017543859649,0.7297348484848486,0.7487364716466883,0.7777777777777778,0.7297348484848486,11,32,20,8,36,19
49,10,0.06,0.6405555555555554,0.6792207792207793,0.6437118437118436,0.7142857142857143,0.6792207792207793,6,35,22,8,25,30
50,10,0.06,0.7240596226103472,0.727504105090312,0.7238833517903286,0.7301587301587301,0.727504105090312,14,29,20,13,27,23
51,10,0.06,0.5944193061840121,0.626984126984127,0.6013498055364904,0.6031746031746031,0.626984126984127,21,28,14,26,20,17
52,10,0.06,0.6944444444444445,0.6724565756823822,0.6815145995473865,0.7301587301587301,0.6724565756823822,26,31,6,28,30,5
53,10,0.06,0.5235042735042735,0.5664160401002506,0.5437229437229437,0.7936507936507936,0.5664160401002506,21,38,4,24,39,0
54,10,0.06,0.8833333333333333,0.7099358974358975,0.768344671201814,0.873015873015873,0.7099358974358975,13,48,2,12,50,1
55,10,0.06,0.6101694915254238,0.4444444444444444,0.46913580246913583,0.8412698412698413,0.4444444444444444,12,49,2,4,59,0
56,10,0.06,0.8076923076923078,0.7098639455782313,0.7437322679636384,0.9206349206349206,0.7098639455782313,10,49,4,9,52,2
57,10,0.06,0.8095238095238096,0.7185185185185187,0.7562056737588652,0.8412698412698413,0.7185185185185187,9,45,9,7,49,7
58,10,0.06,0.49318181818181817,0.46484848484848484,0.47385129490392647,0.8253968253968254,0.46484848484848484,2,50,11,0,55,8
59,10,0.06,0.8581466842336408,0.8240740740740741,0.8320225050076587,0.8253968253968254,0.8240740740740741,9,36,18,7,33,23
60,10,0.06,0.9037037037037038,0.835500515995872,0.8603461897579544,0.873015873015873,0.835500515995872,10,34,19,7,36,20
61,10,0.06,0.7849326599326599,0.7296296296296297,0.7399641577060931,0.7777777777777778,0.7296296296296297,15,18,30,9,22,32
