fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,7,0.08,0.7275132275132276,0.8045584045584045,0.7483305966064586,0.8253968253968254,0.8045584045584045,5,45,13,9,42,12
1,7,0.08,0.6589430894308943,0.8591269841269841,0.7225526914885805,0.7936507936507936,0.8591269841269841,1,48,14,2,41,20
2,7,0.08,0.6658730158730158,0.8695121951219512,0.7046790890269152,0.7619047619047619,0.8695121951219512,2,41,20,5,28,30
3,7,0.08,0.6387254901960785,0.6357843137254902,0.5966466131907309,0.6190476190476191,0.6357843137254902,6,40,17,5,24,34
4,7,0.08,0.5974798327739504,0.5757575757575757,0.5757936507936509,0.6190476190476191,0.5757575757575757,15,33,15,9,37,17
5,7,0.08,0.626984126984127,0.5527065527065528,0.5445326278659611,0.6349206349206349,0.5527065527065528,15,39,9,6,42,15
6,7,0.08,0.6170542635658914,0.5345029239766083,0.5237860082304526,0.6031746031746031,0.5345029239766083,15,38,10,5,43,15
7,7,0.08,0.7328042328042329,0.6313390313390314,0.6610740328760351,0.6984126984126984,0.6313390313390314,5,45,13,3,42,18
8,7,0.08,0.7054154995331466,0.7281481481481481,0.7040133779264215,0.7142857142857143,0.7281481481481481,4,50,9,4,42,17
9,7,0.08,0.5826839826839826,0.49333333333333335,0.5216374269005848,0.873015873015873,0.49333333333333335,1,50,12,1,55,7
10,7,0.08,0.4594202898550725,0.6011904761904762,0.484593837535014,0.8095238095238095,0.6011904761904762,1,56,6,2,46,15
11,7,0.08,0.4384920634920635,0.5168831168831168,0.456464786561874,0.8095238095238095,0.5168831168831168,1,55,7,1,48,14
12,7,0.08,0.66,0.6198830409356725,0.6386292834890965,0.8571428571428571,0.6198830409356725,5,57,1,5,50,8
13,7,0.08,0.5340136054421768,0.6012820512820513,0.5602310231023102,0.8888888888888888,0.6012820512820513,10,52,1,14,49,0
14,7,0.08,0.5062056737588653,0.5297619047619048,0.5169590643274854,0.8253968253968254,0.5297619047619048,14,48,1,16,47,0
15,7,0.08,0.7320512820512821,0.6849593495934959,0.6972222222222223,0.7619047619047619,0.6849593495934959,16,41,6,20,39,4
16,7,0.08,0.7039461720312784,0.6222222222222221,0.6440901771336554,0.7777777777777778,0.6222222222222221,12,45,6,13,47,3
17,7,0.08,0.8125,0.6813607085346215,0.6948205458843756,0.8095238095238095,0.6813607085346215,9,46,8,12,48,3
18,7,0.08,0.35075757575757577,0.4597701149425288,0.36755162241887906,0.8253968253968254,0.4597701149425288,2,58,3,8,55,0
19,7,0.08,0.31216931216931215,0.3333333333333333,0.3224043715846994,0.9365079365079365,0.3333333333333333,1,59,3,0,63,0
20,7,0.08,0.5720338983050848,0.5275862068965517,0.547008547008547,0.9523809523809523,0.5275862068965517,5,58,0,4,59,0
21,7,0.08,0.5942528735632183,0.5942528735632183,0.5942528735632183,0.9682539682539683,0.5942528735632183,5,58,0,5,58,0
22,7,0.08,0.5942528735632183,0.5942528735632183,0.5942528735632183,0.9682539682539683,0.5942528735632183,5,58,0,5,58,0
23,7,0.08,0.47222222222222227,0.6264367816091955,0.5080050368771362,0.8888888888888888,0.6264367816091955,0,58,5,0,51,12
24,7,0.08,0.47222222222222227,0.6264367816091955,0.5080050368771362,0.8888888888888888,0.6264367816091955,0,58,5,0,51,12
25,7,0.08,0.47222222222222227,0.6264367816091955,0.5080050368771362,0.8888888888888888,0.6264367816091955,0,58,5,0,51,12
26,7,0.08,0.5295454545454545,0.5932539682539683,0.5564135564135565,0.9206349206349206,0.5932539682539683,6,56,1,8,55,0
27,7,0.08,0.5295454545454545,0.5932539682539683,0.5564135564135565,0.9206349206349206,0.5932539682539683,6,56,1,8,55,0
28,7,0.08,0.5352201257861635,0.5258467023172906,0.5299145299145299,0.873015873015873,0.5258467023172906,11,51,1,10,53,0
29,7,0.08,0.5663841807909605,0.49415204678362573,0.5218390804597701,0.9365079365079365,0.49415204678362573,6,57,0,4,59,0
30,7,0.08,0.8363636363636364,0.6871794871794873,0.733748701973001,0.8888888888888888,0.6871794871794873,6,52,5,3,55,5
31,7,0.08,0.6369747899159663,0.6369747899159663,0.6369747899159663,0.8095238095238095,0.6369747899159663,7,51,5,7,51,5
32,7,0.08,0.6156746031746031,0.5948773448773449,0.5968992248062016,0.6984126984126984,0.5948773448773449,12,44,7,16,42,5
33,7,0.08,0.4698412698412699,0.4741272118603539,0.4647458755289307,0.5873015873015873,0.4741272118603539,17,41,5,24,35,4
34,7,0.08,0.5678362573099415,0.5792929292929293,0.5708859042192375,0.6349206349206349,0.5792929292929293,12,40,11,15,38,10
35,7,0.08,0.834640522875817,0.606060606060606,0.6432748538011696,0.7936507936507936,0.606060606060606,8,44,11,2,51,10
36,7,0.08,0.6987150415721844,0.7089002267573696,0.7018443741132817,0.8571428571428571,0.7089002267573696,6,49,8,5,49,9
37,7,0.08,0.8716475095785441,0.794047619047619,0.778780284043442,0.9365079365079365,0.794047619047619,5,56,2,2,58,3
38,7,0.08,0.8545454545454545,0.8212121212121213,0.8291486291486291,0.9365079365079365,0.8212121212121213,4,55,4,3,55,5
39,7,0.08,0.9394654088050315,0.7851307189542484,0.8344017094017094,0.9365079365079365,0.7851307189542484,4,51,8,2,53,8
40,7,0.08,0.8995098039215685,0.6922480620155037,0.7476077901609816,0.8412698412698413,0.6922480620155037,10,43,10,4,51,8
41,7,0.08,0.8564102564102565,0.6252032520325203,0.6867383512544802,0.7936507936507936,0.6252032520325203,10,41,12,5,52,6
