entry_idx,exit_idx,entry_price,exit_price,direction,pnl,candidate,fold
26,47,95163.9296875,104408.0703125,1,0.0953391225158101,T21_X10,25
48,62,101089.609375,97688.9765625,-1,0.031839785864490586,T21_X10,25
1,22,98676.09375,96534.046875,1,-0.023507860471523784,T21_X10,26
25,46,104462.0390625,96529.0859375,-1,0.07414101356047327,T21_X10,26
10,31,103960.171875,96623.8671875,-1,0.06876841630005241,T21_X10,27
43,62,88736.171875,82579.6875,1,-0.07117964806136166,T21_X10,27
2,23,96615.4453125,84347.0234375,1,-0.12878199377250837,T21_X10,28
24,45,84704.2265625,84167.1953125,1,-0.008140076189748869,T21_X10,28
49,62,87498.9140625,78214.484375,-1,0.10430908474667677,T21_X10,28
1,22,88736.171875,82718.5,1,-0.06961531981655592,T21_X10,29
24,45,84167.1953125,79626.140625,-1,0.052152786125755454,T21_X10,29
46,62,83404.8359375,93754.84375,1,0.12229361754821809,T21_X10,29
2,23,86854.2265625,82573.953125,1,-0.0510811185696292,T21_X10,30
24,45,79626.140625,96492.3359375,-1,-0.21361731501883902,T21_X10,30
46,62,96910.0703125,106446.0078125,-1,-0.10019986153399789,T21_X10,30
1,22,76271.953125,94284.7890625,1,0.23436591944327503,T21_X10,31
23,44,94207.3125,109678.078125,-1,-0.1660204327291472,T21_X10,31
45,62,111673.28125,105793.6484375,-1,0.05085030942663377,T21_X10,31
1,22,94284.7890625,106791.0859375,-1,-0.13444384424416286,T21_X10,32
25,46,107287.796875,106090.96875,-1,0.009355305261738325,T21_X10,32
3,24,111673.28125,105929.0546875,-1,0.04963778796685084,T21_X10,33
53,62,117516.9921875,117300.7890625,-1,3.976053994851148e-05,T21_X10,33
2,23,108686.625,108859.3203125,-1,-0.0033889288355397913,T21_X10,34
32,53,117516.9921875,113320.0859375,-1,0.0339131864241707,T21_X10,34
11,32,117516.9921875,113320.0859375,-1,0.0339131864241707,T21_X10,35
24,45,118359.578125,110723.6015625,-1,0.06271507079921844,T21_X10,36
54,62,115950.5078125,115306.09375,-1,0.0037576648576827464,T21_X10,36
3,24,118359.578125,110723.6015625,-1,0.06271507079921844,T21_X10,37
33,54,115950.5078125,122425.4296875,-1,-0.0576421174443703,T21_X10,37
55,62,123513.4765625,115169.765625,-1,0.06575304092892192,T21_X10,37
1,22,111200.5859375,112014.5,1,0.0055193324984587604,T21_X10,38
32,53,122266.53125,111033.921875,-1,0.09006986217865734,T21_X10,38
11,32,122266.53125,111033.921875,-1,0.09006986217865734,T21_X10,39
44,62,103891.8359375,86805.0078125,1,-0.16626747687931145,T21_X10,39
