fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
38,14,0.15,0.6505376344086021,0.4166666666666667,0.4584022038567493,0.9523809523809523,0.4166666666666667,4,59,0,1,62,0
39,14,0.15,0.9883040935672515,0.8333333333333334,0.8829365079365079,0.9682539682539683,0.8333333333333334,4,55,4,2,57,4
40,14,0.15,0.9883040935672515,0.8333333333333334,0.8829365079365079,0.9682539682539683,0.8333333333333334,4,55,4,2,57,4
41,14,0.15,0.6553672316384181,0.5555555555555555,0.5942528735632183,0.9682539682539683,0.5555555555555555,0,57,6,0,59,4
42,14,0.15,0.6612903225806451,0.5,0.5528455284552846,0.9841269841269841,0.5,0,61,2,0,62,1
43,14,0.15,0.6612903225806451,0.5,0.5528455284552846,0.9841269841269841,0.5,0,61,2,0,62,1
44,14,0.15,0.6309523809523809,0.5128205128205128,0.5477987421383648,0.9047619047619048,0.5128205128205128,13,50,0,7,56,0
45,14,0.15,0.6309523809523809,0.5128205128205128,0.5477987421383648,0.9047619047619048,0.5128205128205128,13,50,0,7,56,0
46,14,0.15,0.6419753086419754,0.5641025641025641,0.5932400932400933,0.9365079365079365,0.5641025641025641,13,50,0,9,54,0
47,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
48,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
49,14,0.15,0.6502732240437158,0.4666666666666666,0.5154061624649859,0.9523809523809523,0.4666666666666666,0,58,5,0,61,2
50,14,0.15,0.6448087431693988,0.4444444444444444,0.48870056497175146,0.9365079365079365,0.4444444444444444,0,57,6,0,61,2
51,14,0.15,0.6448087431693988,0.4444444444444444,0.48870056497175146,0.9365079365079365,0.4444444444444444,0,57,6,0,61,2
52,14,0.15,0.3273809523809524,0.2956989247311828,0.3107344632768361,0.873015873015873,0.2956989247311828,0,62,1,7,56,0
53,14,0.15,0.3333333333333333,0.2962962962962963,0.3137254901960784,0.8888888888888888,0.2962962962962963,0,63,0,7,56,0
54,14,0.15,0.3333333333333333,0.2962962962962963,0.3137254901960784,0.8888888888888888,0.2962962962962963,0,63,0,7,56,0
55,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
56,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
57,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
58,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
59,14,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
60,14,0.15,0.31746031746031744,0.3333333333333333,0.3252032520325203,0.9523809523809523,0.3333333333333333,0,60,3,0,63,0
61,14,0.15,0.3118279569892473,0.3276836158192091,0.31955922865013775,0.9206349206349206,0.3276836158192091,0,59,4,0,62,1
62,14,0.15,0.5655172413793104,0.4603773584905661,0.49009009009009014,0.8888888888888888,0.4603773584905661,0,53,10,0,58,5
