fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,10,0.15,0.31746031746031744,0.3333333333333333,0.3252032520325203,0.9523809523809523,0.3333333333333333,3,60,0,0,63,0
1,10,0.15,0.3333333333333333,0.30158730158730157,0.31666666666666665,0.9047619047619048,0.30158730158730157,0,63,0,0,57,6
2,10,0.15,0.3333333333333333,0.30158730158730157,0.31666666666666665,0.9047619047619048,0.30158730158730157,0,63,0,0,57,6
3,10,0.15,0.3333333333333333,0.30687830687830686,0.31955922865013775,0.9206349206349206,0.30687830687830686,0,63,0,0,58,5
4,10,0.15,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,5,58,0,0,63,0
5,10,0.15,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,5,58,0,0,63,0
6,10,0.15,0.30158730158730157,0.3333333333333333,0.31666666666666665,0.9047619047619048,0.3333333333333333,6,57,0,0,63,0
7,10,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1,62,0,1,62,0
8,10,0.15,0.6666666666666666,0.6612903225806451,0.6639566395663956,0.9841269841269841,0.6612903225806451,1,62,0,1,61,1
9,10,0.15,0.3279569892473118,0.3279569892473118,0.3279569892473118,0.9682539682539683,0.3279569892473118,1,62,0,0,62,1
10,10,0.15,0.5454545454545454,0.6309523809523809,0.5737246680642908,0.9047619047619048,0.6309523809523809,7,56,0,11,50,2
11,10,0.15,0.638888888888889,0.9575757575757575,0.7229603134048714,0.8888888888888888,0.9575757575757575,7,55,1,12,48,3
12,10,0.15,0.8602564102564102,0.8090909090909091,0.7899792315680165,0.9206349206349206,0.8090909090909091,6,55,2,10,52,1
13,10,0.15,0.3225806451612903,0.32786885245901637,0.3252032520325203,0.9523809523809523,0.32786885245901637,0,61,2,0,62,1
14,10,0.15,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,0,62,1,0,63,0
15,10,0.15,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,0,63,0,0,62,1
16,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
17,10,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,59,4,0,59,4
18,10,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,59,4,0,59,4
19,10,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,59,4,0,59,4
20,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
21,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
22,10,0.15,0.30158730158730157,0.3333333333333333,0.31666666666666665,0.9047619047619048,0.3333333333333333,6,57,0,0,63,0
23,10,0.15,0.30158730158730157,0.3333333333333333,0.31666666666666665,0.9047619047619048,0.3333333333333333,6,57,0,0,63,0
24,10,0.15,0.30158730158730157,0.3333333333333333,0.31666666666666665,0.9047619047619048,0.3333333333333333,6,57,0,0,63,0
25,10,0.15,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,0,63,0,1,62,0
26,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
27,10,0.15,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.9365079365079365,0.43333333333333335,0,60,3,0,60,3
28,10,0.15,0.5720338983050848,0.5275862068965517,0.547008547008547,0.9523809523809523,0.5275862068965517,0,58,5,0,59,4
29,10,0.15,0.48305084745762716,0.45517241379310347,0.4672364672364672,0.9206349206349206,0.45517241379310347,0,58,5,0,59,4
30,10,0.15,0.32275132275132273,0.3333333333333333,0.3279569892473118,0.9682539682539683,0.3333333333333333,0,61,2,0,63,0
31,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
32,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
33,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
34,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
35,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
36,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
37,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
38,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
39,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
