fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_train_-1,y_train_0,y_train_1,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
24,14,0.12,0.5496031746031745,0.5827586206896552,0.5640616693248273,0.9365079365079365,0.5827586206896552,423,1133,448,0,58,5,1,56,6
25,14,0.12,0.6087179487179487,0.6258169934640523,0.6167656765676567,0.9523809523809523,0.6258169934640523,423,1149,453,12,51,0,13,50,0
26,14,0.12,0.6602564102564102,0.6388888888888888,0.6489376670887858,0.9841269841269841,0.6388888888888888,423,1170,453,12,51,0,11,52,0
27,14,0.12,0.6407407407407407,0.6407407407407407,0.6407407407407407,0.9682539682539683,0.6407407407407407,423,1191,453,18,45,0,18,45,0
28,14,0.12,0.9523809523809524,0.9940476190476191,0.9713559713559713,0.9841269841269841,0.9940476190476191,435,1200,453,6,56,1,7,55,1
29,14,0.12,0.8435374149659864,0.8847619047619047,0.8622858622858623,0.9206349206349206,0.8847619047619047,435,1221,453,6,50,7,7,49,7
30,14,0.12,0.7833333333333333,0.8216818642350557,0.7951903169294473,0.873015873015873,0.8216818642350557,441,1236,453,9,47,7,12,45,6
31,14,0.12,0.7976190476190476,0.78125,0.7866061712683745,0.873015873015873,0.78125,441,1256,454,25,32,6,28,30,5
32,14,0.12,0.8087301587301589,0.924803591470258,0.8493265993265994,0.8888888888888888,0.924803591470258,441,1271,460,27,33,3,28,30,5
33,14,0.12,0.9007384772090655,0.9351851851851851,0.9146210596914822,0.9206349206349206,0.9351851851851851,450,1283,460,18,36,9,17,35,11
34,14,0.12,0.600891861761427,0.6266666666666666,0.611111111111111,0.873015873015873,0.6266666666666666,466,1288,460,2,50,11,4,46,13
35,14,0.12,0.7666666666666666,0.9551282051282052,0.796457837694951,0.8888888888888888,0.9551282051282052,468,1304,463,3,52,8,10,45,8
36,14,0.12,0.6190476190476191,0.9532163742690059,0.7081761006289309,0.873015873015873,0.9532163742690059,468,1319,469,3,57,3,7,49,7
37,14,0.12,0.7013888888888888,0.7066666666666667,0.5660910518053375,0.746031746031746,0.7066666666666667,468,1338,471,10,50,3,3,48,12
38,14,0.12,0.7943567670970827,0.737984496124031,0.7222222222222222,0.7777777777777778,0.737984496124031,471,1356,471,10,43,10,5,41,17
39,14,0.12,0.8368253968253968,0.6844961240310078,0.7375342610162345,0.8253968253968254,0.6844961240310078,471,1376,472,10,43,10,6,50,7
40,14,0.12,0.7496296296296295,0.6651295564339043,0.6986111111111111,0.8412698412698413,0.6651295564339043,478,1388,474,6,46,11,4,50,9
41,14,0.12,0.5263157894736842,0.4761904761904762,0.49726085124315206,0.8571428571428571,0.4761904761904762,481,1399,481,3,56,4,3,57,3
42,14,0.12,0.4717514124293785,0.5436507936507936,0.5035196687370601,0.8888888888888888,0.5436507936507936,481,1419,482,4,56,3,0,59,4
43,14,0.12,0.5970744680851063,0.6224489795918368,0.6083333333333334,0.9365079365079365,0.6224489795918368,484,1434,485,14,49,0,16,47,0
44,14,0.12,0.5970744680851063,0.6224489795918368,0.6083333333333334,0.9365079365079365,0.6224489795918368,484,1455,485,14,49,0,16,47,0
45,14,0.12,0.6994047619047619,0.9444444444444445,0.7500290258910948,0.873015873015873,0.9444444444444445,485,1475,485,13,48,2,16,40,7
46,14,0.12,0.5277777777777778,0.9611111111111111,0.6126843657817109,0.8888888888888888,0.9611111111111111,498,1483,485,1,60,2,4,53,6
47,14,0.12,0.49074074074074076,0.9444444444444445,0.5575757575757576,0.8412698412698413,0.9444444444444445,498,1504,485,1,60,2,4,50,9
48,14,0.12,0.6601307189542484,0.9220779220779222,0.7144654088050316,0.9047619047619048,0.9220779220779222,498,1523,487,1,55,7,4,51,8
49,14,0.12,0.6049382716049383,0.5490196078431372,0.5714285714285714,0.9206349206349206,0.5490196078431372,499,1543,487,0,51,12,0,54,9
50,14,0.12,0.6363636363636364,0.5384615384615384,0.5714285714285714,0.9206349206349206,0.5384615384615384,499,1564,487,0,50,13,0,55,8
51,14,0.12,0.7012138188608777,0.7414141414141414,0.685280477733308,0.873015873015873,0.7414141414141414,499,1578,494,2,55,6,7,51,5
52,14,0.12,0.7021604938271605,0.7944444444444444,0.7099415204678362,0.873015873015873,0.7944444444444444,499,1594,499,2,60,1,8,54,1
53,14,0.12,0.375,0.4672131147540983,0.38746438746438744,0.8888888888888888,0.4672131147540983,499,1614,500,2,61,0,7,56,0
54,14,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,501,1633,500,0,63,0,0,63,0
55,14,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,501,1654,500,0,63,0,0,63,0
56,14,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,501,1675,500,0,63,0,0,63,0
57,14,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,501,1696,500,0,63,0,0,63,0
58,14,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,501,1717,500,0,63,0,0,63,0
59,14,0.12,0.6388888888888888,0.4761904761904762,0.5188405797101449,0.9206349206349206,0.4761904761904762,501,1738,500,1,55,7,0,60,3
60,14,0.12,0.6166666666666667,0.42424242424242425,0.44916344916344914,0.8571428571428571,0.42424242424242425,501,1759,500,1,51,11,0,60,3
61,14,0.12,0.5974842767295597,0.5,0.5169590643274854,0.8253968253968254,0.5,501,1780,500,1,42,20,0,53,10
