fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,10,0.15,0.5992063492063492,0.5595238095238095,0.5778388278388279,0.9365079365079365,0.5595238095238095,0,56,7,1,56,6
1,10,0.15,0.5540880503144654,0.5740740740740741,0.5633710444335137,0.9206349206349206,0.5740740740740741,0,54,9,0,53,10
2,10,0.15,0.5634920634920635,0.6032801418439716,0.5773863751391842,0.8888888888888888,0.6032801418439716,0,47,16,0,42,21
3,10,0.15,0.4578947368421053,0.5402097902097902,0.45925925925925926,0.746031746031746,0.5402097902097902,0,52,11,0,38,25
4,10,0.15,0.7387853692201518,0.9180911680911681,0.8046731736172731,0.873015873015873,0.9180911680911681,2,52,9,3,46,14
5,10,0.15,0.5444444444444444,0.6610169491525424,0.5915966386554622,0.9523809523809523,0.6610169491525424,2,59,2,3,60,0
6,10,0.15,0.4883040935672514,0.6494252873563219,0.5410628019323672,0.9206349206349206,0.6494252873563219,3,58,2,6,57,0
7,10,0.15,0.983606557377049,0.75,0.7915966386554621,0.9523809523809523,0.75,1,58,4,1,61,1
8,10,0.15,0.6547619047619048,0.6333333333333333,0.6436781609195402,0.873015873015873,0.6333333333333333,1,60,2,1,56,6
9,10,0.15,0.6284153005464481,0.40740740740740744,0.4342555994729908,0.8888888888888888,0.40740740740740744,0,54,9,0,61,2
10,10,0.15,0.48742138364779874,0.5416666666666666,0.5080050368771362,0.8888888888888888,0.5416666666666666,0,56,7,0,53,10
11,10,0.15,0.4152046783625731,0.4047619047619048,0.4093487633310642,0.8571428571428571,0.4047619047619048,0,56,7,0,57,6
12,10,0.15,0.6444444444444445,0.43859649122807015,0.4857549857549858,0.9206349206349206,0.43859649122807015,6,57,0,2,60,1
13,10,0.15,0.6444444444444445,0.4761904761904762,0.5218390804597701,0.9365079365079365,0.4761904761904762,7,56,0,3,60,0
14,10,0.15,0.6444444444444445,0.4761904761904762,0.5218390804597701,0.9365079365079365,0.4761904761904762,7,56,0,3,60,0
15,10,0.15,0.44638694638694637,0.48005698005698005,0.4615384615384615,0.8095238095238095,0.48005698005698005,9,52,2,11,52,0
16,10,0.15,0.4444444444444444,0.46855345911949686,0.45592816565878685,0.8253968253968254,0.46855345911949686,8,53,2,9,54,0
17,10,0.15,0.4636363636363636,0.4748427672955975,0.46913580246913583,0.8412698412698413,0.4748427672955975,8,53,2,8,55,0
18,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
19,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
20,10,0.15,0.5333333333333333,0.6555555555555556,0.577683615819209,0.9682539682539683,0.6555555555555556,3,60,0,5,58,0
21,10,0.15,0.5333333333333333,0.6555555555555556,0.577683615819209,0.9682539682539683,0.6555555555555556,3,60,0,5,58,0
22,10,0.15,0.5,0.6444444444444445,0.5440613026819924,0.9365079365079365,0.6444444444444445,3,60,0,6,56,1
23,10,0.15,0.3333333333333333,0.2804232804232804,0.3045977011494253,0.8412698412698413,0.2804232804232804,0,63,0,0,53,10
24,10,0.15,0.3333333333333333,0.2804232804232804,0.3045977011494253,0.8412698412698413,0.2804232804232804,0,63,0,0,53,10
25,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
26,10,0.15,0.5416666666666666,0.6494252873563219,0.5808940322214659,0.9523809523809523,0.6494252873563219,5,58,0,8,55,0
27,10,0.15,0.5416666666666666,0.6494252873563219,0.5808940322214659,0.9523809523809523,0.6494252873563219,5,58,0,8,55,0
28,10,0.15,0.5555555555555555,0.6491228070175438,0.5909909909909911,0.9523809523809523,0.6491228070175438,6,57,0,9,54,0
29,10,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1,62,0,1,62,0
30,10,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1,62,0,1,62,0
31,10,0.15,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,1,62,0,0,63,0
32,10,0.15,0.6608187134502924,0.6190476190476191,0.6380757885182664,0.9841269841269841,0.6190476190476191,7,56,0,6,57,0
33,10,0.15,0.6549707602339181,0.6190476190476191,0.63507326007326,0.9682539682539683,0.6190476190476191,7,55,1,6,57,0
34,10,0.15,0.9883040935672515,0.7777777777777778,0.8526334776334776,0.9682539682539683,0.7777777777777778,6,55,2,5,57,1
35,10,0.15,0.6612903225806451,0.5,0.5528455284552846,0.9841269841269841,0.5,0,61,2,0,62,1
36,10,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,62,1,0,62,1
37,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
38,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
39,10,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,59,4,0,59,4
40,10,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,59,4,0,59,4
41,10,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,59,4,0,59,4
42,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
43,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
44,10,0.15,0.5333333333333333,0.43859649122807015,0.4672364672364672,0.9206349206349206,0.43859649122807015,6,57,0,3,60,0
45,10,0.15,0.6397849462365591,0.3888888888888889,0.41456582633053224,0.9206349206349206,0.3888888888888889,6,57,0,1,62,0
46,10,0.15,0.30158730158730157,0.3333333333333333,0.31666666666666665,0.9047619047619048,0.3333333333333333,6,57,0,0,63,0
47,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
48,10,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
49,10,0.15,0.31746031746031744,0.3333333333333333,0.3252032520325203,0.9523809523809523,0.3333333333333333,0,60,3,0,63,0
50,10,0.15,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,0,58,5,0,63,0
51,10,0.15,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,0,58,5,0,63,0
