fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,14,0.06,0.8438596491228071,0.7619047619047619,0.7775314116777533,0.8253968253968254,0.7619047619047619,14,42,7,19,40,4
1,14,0.06,0.9434765776229191,0.7687687687687688,0.8262108262108262,0.9047619047619048,0.7687687687687688,2,37,24,1,41,21
2,14,0.06,0.7022875816993462,0.7420289855072464,0.7079621872341791,0.7936507936507936,0.7420289855072464,5,35,23,9,34,20
3,14,0.06,0.7273455618806661,0.7287878787878789,0.7217437217437217,0.746031746031746,0.7287878787878789,11,32,20,15,31,17
4,14,0.06,0.8464912280701755,0.683150183150183,0.7361948249619482,0.7777777777777778,0.683150183150183,26,35,2,24,38,1
5,14,0.06,0.5256008359456635,0.536310820624546,0.5305614783226723,0.7777777777777778,0.536310820624546,27,34,2,29,33,1
6,14,0.06,0.6078088578088577,0.603639846743295,0.6033026113671275,0.746031746031746,0.603639846743295,30,29,4,26,33,4
7,14,0.06,0.6436532507739937,0.662280701754386,0.6509050403787245,0.7142857142857143,0.662280701754386,19,36,8,19,34,10
8,14,0.06,0.7503496503496504,0.746031746031746,0.7388888888888889,0.746031746031746,0.746031746031746,24,21,18,26,15,22
9,14,0.06,0.763235294117647,0.7752899009065993,0.7679355025666501,0.7936507936507936,0.7752899009065993,31,17,15,30,16,17
10,14,0.06,0.6501291989664083,0.6390873015873016,0.6442757748260596,0.8253968253968254,0.6390873015873016,42,5,16,43,5,15
11,14,0.06,0.5394736842105263,0.5714285714285715,0.5462418300653594,0.7142857142857143,0.5714285714285715,42,7,14,38,5,20
12,14,0.06,0.4777777777777778,0.4583333333333333,0.44562146892655363,0.5714285714285714,0.4583333333333333,30,9,24,18,10,35
13,14,0.06,0.561111111111111,0.49261904761904757,0.4656480774127833,0.5555555555555556,0.49261904761904757,24,14,25,10,8,45
14,14,0.06,0.7060439560439561,0.7300757575757576,0.7015033326008936,0.6984126984126984,0.7300757575757576,22,25,16,26,16,21
15,14,0.06,0.617363479432445,0.6470588235294118,0.6039379300248865,0.6190476190476191,0.6470588235294118,17,23,23,29,13,21
16,14,0.06,0.6425364758698092,0.6798850574712644,0.6263350868802805,0.6507936507936508,0.6798850574712644,14,20,29,27,14,22
17,14,0.06,0.671616316777607,0.7240537240537241,0.6859126984126984,0.746031746031746,0.7240537240537241,14,10,39,18,14,31
18,14,0.06,0.6269731800766283,0.6338383838383839,0.6287253420144944,0.7142857142857143,0.6338383838383839,22,9,32,25,9,29
19,14,0.06,0.5513888888888889,0.5555555555555555,0.5494422714761699,0.6825396825396826,0.5555555555555555,27,9,27,25,6,32
20,14,0.06,0.6300505050505051,0.6044893378226711,0.6072570589034162,0.6825396825396826,0.6044893378226711,27,11,25,22,8,33
21,14,0.06,0.7010025062656643,0.7145833333333332,0.7033944760699979,0.746031746031746,0.7145833333333332,32,16,15,30,14,19
22,14,0.06,0.7194444444444444,0.6793119161540213,0.6935796609117842,0.7777777777777778,0.6793119161540213,38,14,11,40,15,8
23,14,0.06,0.4632034632034632,0.4481481481481482,0.4523809523809524,0.6984126984126984,0.4481481481481482,40,18,5,44,14,5
24,14,0.06,0.6649572649572649,0.6663036902601331,0.6646592578795968,0.7142857142857143,0.6663036902601331,29,15,19,30,13,20
25,14,0.06,0.7042735042735043,0.6170399648660517,0.6123414182085449,0.6349206349206349,0.6170399648660517,23,18,22,15,9,39
26,14,0.06,0.8746579091406677,0.8635467980295566,0.8685065777860844,0.8571428571428571,0.8635467980295566,14,20,29,13,21,29
27,14,0.06,0.815592203898051,0.780969030969031,0.7892156862745098,0.7619047619047619,0.780969030969031,13,22,28,11,29,23
28,14,0.06,0.6216931216931217,0.6418650793650794,0.6219184191089372,0.6825396825396826,0.6418650793650794,7,24,32,10,18,35
29,14,0.06,0.7432178932178933,0.7479636591478697,0.735975148867135,0.746031746031746,0.7479636591478697,19,16,28,22,20,21
30,14,0.06,0.6918657788223005,0.6241830065359477,0.6017996870109547,0.7142857142857143,0.6241830065359477,34,12,17,37,3,23
31,14,0.06,0.7141025641025641,0.70796783625731,0.7080211581119021,0.7777777777777778,0.70796783625731,38,16,9,40,13,10
32,14,0.06,0.7585858585858586,0.7924403183023873,0.7682005154128259,0.8095238095238095,0.7924403183023873,29,26,8,30,22,11
33,14,0.06,0.7195945945945946,0.7685185185185186,0.7254257682339874,0.7619047619047619,0.7685185185185186,21,36,6,16,37,10
34,14,0.06,0.7546897546897546,0.8018518518518518,0.7228513356562137,0.7777777777777778,0.8018518518518518,18,40,5,10,42,11
35,14,0.06,0.8160130718954249,0.7835954894778424,0.7982320484181988,0.8253968253968254,0.7835954894778424,17,39,7,17,40,6
36,14,0.06,0.7853925353925354,0.8255050505050505,0.8029941073419334,0.8253968253968254,0.8255050505050505,11,40,12,12,37,14
37,14,0.06,0.7318433200786142,0.7998677248677248,0.7415733260482119,0.7619047619047619,0.7998677248677248,9,40,14,17,33,13
38,14,0.06,0.7550925925925926,0.8055555555555555,0.7382246376811595,0.746031746031746,0.8055555555555555,12,30,21,20,16,27
39,14,0.06,0.8977272727272728,0.8989141792739993,0.8980849932697637,0.9206349206349206,0.8989141792739993,11,23,29,11,24,28
