fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,10,0.12,0.6497175141242938,0.5238095238095238,0.5670619235836627,0.9523809523809523,0.5238095238095238,7,56,0,4,59,0
1,10,0.12,0.5416666666666666,0.6494252873563219,0.5808940322214659,0.9523809523809523,0.6494252873563219,0,58,5,0,55,8
2,10,0.12,0.5185185185185185,0.6436781609195402,0.5595238095238095,0.9365079365079365,0.6436781609195402,0,58,5,0,54,9
3,10,0.12,0.5185185185185185,0.6436781609195402,0.5595238095238095,0.9365079365079365,0.6436781609195402,0,58,5,0,54,9
4,10,0.12,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,8,55,0,8,55,0
5,10,0.12,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,8,55,0,8,55,0
6,10,0.12,0.6410256410256411,0.6601307189542484,0.65003300330033,0.9841269841269841,0.6601307189542484,12,51,0,13,50,0
7,10,0.12,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,4,59,0,4,59,0
8,10,0.12,0.5876543209876544,0.6374269005847953,0.6086086086086085,0.8888888888888888,0.6374269005847953,4,57,2,5,54,4
9,10,0.12,0.5285947712418301,0.625,0.5617062065660197,0.8571428571428571,0.625,5,56,2,8,51,4
10,10,0.12,0.5425880425880426,0.5869565217391305,0.5513947682622381,0.7936507936507936,0.5869565217391305,15,46,2,22,37,4
11,10,0.12,0.5166320166320166,0.5886524822695035,0.5296167247386759,0.8095238095238095,0.5886524822695035,15,47,1,26,37,0
12,10,0.12,0.8511530398322851,0.6930555555555555,0.7514074936905456,0.8888888888888888,0.6930555555555555,10,48,5,7,53,3
13,10,0.12,0.6553672316384181,0.5555555555555555,0.5942528735632183,0.9682539682539683,0.5555555555555555,0,57,6,0,59,4
14,10,0.12,0.8716475095785441,0.794047619047619,0.778780284043442,0.9365079365079365,0.794047619047619,2,56,5,3,58,2
15,10,0.12,0.5497076023391813,0.6444444444444445,0.5857549857549857,0.9206349206349206,0.6444444444444445,2,60,1,3,57,3
16,10,0.12,0.5494949494949495,0.6436781609195402,0.5852507374631268,0.9206349206349206,0.6436781609195402,4,58,1,6,55,2
17,10,0.12,0.7728174603174603,0.9123931623931624,0.8292063492063493,0.9047619047619048,0.9123931623931624,5,52,6,7,48,8
18,10,0.12,0.7434807256235828,0.8006535947712418,0.766984126984127,0.873015873015873,0.8006535947712418,6,51,6,8,49,6
19,10,0.12,0.7866876310272537,0.7866876310272537,0.7866876310272537,0.9047619047619048,0.7866876310272537,4,53,6,4,53,6
20,10,0.12,0.3225806451612903,0.32786885245901637,0.3252032520325203,0.9523809523809523,0.32786885245901637,1,61,1,0,62,1
21,10,0.12,0.3279569892473118,0.3279569892473118,0.3279569892473118,0.9682539682539683,0.3279569892473118,0,62,1,0,62,1
22,10,0.12,0.5555555555555555,0.6424242424242425,0.5874213836477987,0.9365079365079365,0.6424242424242425,8,55,0,12,51,0
23,10,0.12,0.5061538461538461,0.5886363636363636,0.5333333333333333,0.8888888888888888,0.5886363636363636,8,55,0,13,50,0
24,10,0.12,0.49474335188620905,0.5339506172839507,0.5082609436211889,0.8253968253968254,0.5339506172839507,8,54,1,11,49,3
25,10,0.12,0.32786885245901637,0.3225806451612903,0.3252032520325203,0.9523809523809523,0.3225806451612903,0,62,1,1,61,1
26,10,0.12,0.3275862068965517,0.3064516129032258,0.31666666666666665,0.9047619047619048,0.3064516129032258,0,62,1,0,58,5
27,10,0.12,0.577683615819209,0.577683615819209,0.577683615819209,0.9682539682539683,0.577683615819209,0,59,4,0,59,4
28,10,0.12,0.5160919540229885,0.4883040935672514,0.5006587615283268,0.9206349206349206,0.4883040935672514,0,57,6,0,58,5
29,10,0.12,0.4937106918238994,0.5818713450292398,0.5234848484848484,0.9047619047619048,0.5818713450292398,0,57,6,0,53,10
30,10,0.12,0.6612903225806451,0.5,0.5528455284552846,0.9841269841269841,0.5,0,61,2,0,62,1
31,10,0.12,0.3333333333333333,0.30687830687830686,0.31955922865013775,0.9206349206349206,0.30687830687830686,0,63,0,4,58,1
32,10,0.12,0.3333333333333333,0.31216931216931215,0.3224043715846994,0.9365079365079365,0.31216931216931215,0,63,0,4,59,0
33,10,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
34,10,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
35,10,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
36,10,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
37,10,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
38,10,0.12,0.4943502824858757,0.5444444444444444,0.5154061624649859,0.9523809523809523,0.5444444444444444,0,60,3,0,59,4
39,10,0.12,0.48870056497175146,0.48870056497175146,0.48870056497175146,0.9365079365079365,0.48870056497175146,0,59,4,0,59,4
