fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,10,0.1,0.6494252873563219,0.5416666666666666,0.5808940322214659,0.9523809523809523,0.5416666666666666,8,55,0,5,58,0
1,10,0.1,0.5277777777777778,0.6369047619047619,0.5633710444335137,0.9206349206349206,0.6369047619047619,0,56,7,0,51,12
2,10,0.1,0.5277777777777778,0.6369047619047619,0.5633710444335137,0.9206349206349206,0.6369047619047619,0,56,7,0,51,12
3,10,0.1,0.5277777777777778,0.6369047619047619,0.5633710444335137,0.9206349206349206,0.6369047619047619,0,56,7,0,51,12
4,10,0.1,0.6545454545454545,0.6296296296296297,0.6408859840232389,0.9682539682539683,0.6296296296296297,9,53,1,8,55,0
5,10,0.1,0.6545454545454545,0.6296296296296297,0.6408859840232389,0.9682539682539683,0.6296296296296297,9,53,1,8,55,0
6,10,0.1,0.6405228758169934,0.6,0.6160241874527589,0.9365079365079365,0.6,15,47,1,12,51,0
7,10,0.1,0.6497175141242938,0.5238095238095238,0.5670619235836627,0.9523809523809523,0.5238095238095238,7,56,0,4,59,0
8,10,0.1,0.7511111111111112,0.7353479853479854,0.6969239910416382,0.8412698412698413,0.7353479853479854,7,52,4,4,50,9
9,10,0.1,0.658816425120773,0.7810457516339869,0.6974934303618355,0.8253968253968254,0.7810457516339869,8,51,4,9,46,8
10,10,0.1,0.6172839506172839,0.7374686716791979,0.6275641025641026,0.6984126984126984,0.7374686716791979,21,38,4,24,27,12
11,10,0.1,0.6167624521072798,0.7190196078431373,0.6341647770219199,0.6984126984126984,0.7190196078431373,25,34,4,24,29,10
12,10,0.1,0.7301587301587302,0.6574074074074074,0.6374284652545522,0.6825396825396826,0.6574074074074074,18,36,9,7,42,14
13,10,0.1,0.48985042735042733,0.5271464646464646,0.5069444444444444,0.7777777777777778,0.5271464646464646,4,48,11,2,48,13
14,10,0.1,0.6352201257861635,0.7304582210242588,0.6453211358871737,0.8412698412698413,0.7304582210242588,3,53,7,6,53,4
15,10,0.1,0.5761904761904763,0.935672514619883,0.6515807816778691,0.8253968253968254,0.935672514619883,3,57,3,7,46,10
16,10,0.1,0.8823529411764706,0.9205128205128205,0.8993821712268314,0.9523809523809523,0.9205128205128205,6,52,5,6,51,6
17,10,0.1,0.8637566137566136,0.9090909090909092,0.8846725747933147,0.9047619047619048,0.9090909090909092,8,44,11,9,42,12
18,10,0.1,0.8558452744499255,0.8057692307692307,0.8278905094060452,0.8571428571428571,0.8057692307692307,13,40,10,11,43,9
19,10,0.1,0.7475845410628019,0.7112403100775193,0.7199383124036132,0.7936507936507936,0.7112403100775193,12,43,8,8,46,9
20,10,0.1,0.5423976608187134,0.5229276895943563,0.4854854854854855,0.8253968253968254,0.5229276895943563,7,54,2,2,57,4
21,10,0.1,0.4055555555555555,0.48787878787878786,0.4405797101449275,0.8571428571428571,0.48787878787878786,6,55,2,0,60,3
22,10,0.1,0.5497435897435897,0.5271739130434783,0.5354406130268199,0.8571428571428571,0.5271739130434783,16,46,1,13,50,0
23,10,0.1,0.525149190110827,0.5252525252525252,0.5248677248677248,0.8253968253968254,0.5252525252525252,18,44,1,17,46,0
24,10,0.1,0.6349206349206349,0.7356797791580401,0.6593073593073594,0.7936507936507936,0.7356797791580401,14,46,3,14,42,7
25,10,0.1,0.6657509157509157,0.7698412698412698,0.6919753086419753,0.873015873015873,0.7698412698412698,4,56,3,4,52,7
26,10,0.1,0.345679012345679,0.39846743295019155,0.3531746031746032,0.8095238095238095,0.39846743295019155,2,58,3,0,54,9
27,10,0.1,0.6379310344827586,0.5714285714285715,0.5960960960960962,0.9206349206349206,0.5714285714285715,3,53,7,0,58,5
28,10,0.1,0.5422222222222222,0.5981830887491265,0.5646478656187394,0.8888888888888888,0.5981830887491265,1,53,9,1,50,12
29,10,0.1,0.5441025641025641,0.6071895424836601,0.5711005883197016,0.8888888888888888,0.6071895424836601,2,51,10,0,50,13
30,10,0.1,0.9459706959706958,0.9459706959706958,0.9459706959706958,0.9682539682539683,0.9459706959706958,7,52,4,7,52,4
31,10,0.1,0.9104938271604938,0.9402597402597402,0.9241590214067279,0.9523809523809523,0.9402597402597402,7,55,1,8,54,1
32,10,0.1,0.5833333333333334,0.6549707602339181,0.613095238095238,0.9682539682539683,0.6549707602339181,6,57,0,8,55,0
33,10,0.1,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,0,63,0,1,62,0
34,10,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
35,10,0.1,0.3333333333333333,0.32275132275132273,0.3279569892473118,0.9682539682539683,0.32275132275132273,0,63,0,2,61,0
36,10,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
37,10,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
38,10,0.1,0.4548022598870056,0.43186582809224316,0.4369047619047619,0.8412698412698413,0.43186582809224316,4,53,6,0,59,4
39,10,0.1,0.4491525423728813,0.4157509157509158,0.4215124215124215,0.8253968253968254,0.4157509157509158,4,52,7,0,59,4
