fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,14,0.08,0.7224361717301383,0.6821465428276574,0.6216082392552981,0.7142857142857143,0.6821465428276574,17,19,27,19,3,41
1,14,0.08,0.7462962962962963,0.7478680014831295,0.6729787431541817,0.6507936507936508,0.7478680014831295,3,29,31,4,9,50
2,14,0.08,0.8108317214700193,0.6975468975468976,0.7208672086720868,0.7619047619047619,0.6975468975468976,6,22,35,5,11,47
3,14,0.08,0.6280405405405406,0.6573426573426574,0.5952380952380952,0.6190476190476191,0.6573426573426574,11,26,26,16,10,37
4,14,0.08,0.7313852813852814,0.7261747913921827,0.7268213268213269,0.7301587301587301,0.7261747913921827,22,18,23,20,21,22
5,14,0.08,0.752770673486786,0.755925925925926,0.7524547803617571,0.746031746031746,0.755925925925926,20,25,18,23,23,17
6,14,0.08,0.7318518518518519,0.7351177088019193,0.7331992626110274,0.746031746031746,0.7351177088019193,19,18,26,20,18,25
7,14,0.08,0.6439975794814504,0.7379310344827585,0.6577777777777779,0.7142857142857143,0.7379310344827585,5,29,29,11,21,31
8,14,0.08,0.6635467980295566,0.8062678062678063,0.6907120743034056,0.7142857142857143,0.8062678062678063,6,39,18,14,29,20
9,14,0.08,0.6682194616977225,0.7555555555555555,0.6779408280725225,0.7619047619047619,0.7555555555555555,5,39,19,12,28,23
10,14,0.08,0.8778574844571976,0.8650793650793651,0.8681772544724352,0.9206349206349206,0.8650793650793651,6,42,15,5,41,17
11,14,0.08,0.7703081232492996,0.7814922480620154,0.7755793226381461,0.8888888888888888,0.7814922480620154,4,43,16,4,42,17
12,14,0.08,0.6962962962962963,0.7729700854700855,0.7272913466461853,0.8888888888888888,0.7729700854700855,13,48,2,15,45,3
13,14,0.08,0.9469979296066252,0.9174174174174174,0.9279226372249628,0.9365079365079365,0.9174174174174174,20,37,6,23,35,5
14,14,0.08,0.7552447552447553,0.7891698595146871,0.7686274509803921,0.7619047619047619,0.7891698595146871,29,25,9,26,26,11
15,14,0.08,0.7586419753086421,0.7707779886148008,0.7616370541843289,0.7777777777777778,0.7707779886148008,31,17,15,27,20,16
16,14,0.08,0.6724386724386724,0.685375118708452,0.6779797979797979,0.6825396825396826,0.685375118708452,27,26,10,28,24,11
17,14,0.08,0.8271604938271605,0.8275541795665635,0.8147953633192032,0.8095238095238095,0.8275541795665635,19,34,10,27,27,9
18,14,0.08,0.7281842818428185,0.8375,0.7489975765587134,0.8253968253968254,0.8375,5,48,10,12,41,10
19,14,0.08,0.6171328671328671,0.6044444444444445,0.6101165103722649,0.9365079365079365,0.6044444444444445,1,50,12,0,52,11
20,14,0.08,0.8694541231126597,0.8856589147286821,0.8724867724867725,0.9047619047619048,0.8856589147286821,12,43,8,15,41,7
