entry_idx,exit_idx,entry_price,exit_price,direction,pnl,candidate,fold
46,53,26049.556640625,26047.66796875,1,-0.0018725030333934575,T7_X10,1
54,61,26008.462890625,25868.798828125,1,-0.007169946816439631,T7_X10,1
25,32,26049.556640625,26047.66796875,1,-0.0018725030333934575,T7_X10,2
33,40,26008.462890625,25868.798828125,1,-0.007169946816439631,T7_X10,2
4,11,26049.556640625,26047.66796875,1,-0.0018725030333934575,T7_X10,3
12,19,26008.462890625,25868.798828125,1,-0.007169946816439631,T7_X10,3
30,37,43746.4453125,42890.7421875,-1,0.017760517863504983,T7_X10,7
9,16,43746.4453125,42890.7421875,-1,0.017760517863504983,T7_X10,8
49,56,42511.96875,39507.3671875,1,-0.07247660357414051,T7_X10,8
57,62,39845.55078125,42035.59375,1,0.05316330018809934,T7_X10,8
28,35,42511.96875,39507.3671875,1,-0.07247660357414051,T7_X10,9
36,43,39845.55078125,42952.609375,1,0.07617755415171923,T7_X10,9
7,14,42511.96875,39507.3671875,1,-0.07247660357414051,T7_X10,10
15,22,39845.55078125,42952.609375,1,0.07617755415171923,T7_X10,10
19,26,51662.99609375,51571.1015625,1,-0.0035787301975914064,T7_X10,11
57,62,63811.86328125,64926.64453125,1,0.015669811923319264,T7_X10,12
38,45,63512.75390625,64481.70703125,1,0.013456040171557571,T7_X10,13
52,59,59123.43359375,63049.9609375,1,0.06461236993659782,T7_X10,13
2,9,65980.8125,70587.8828125,1,0.06802439497088643,T7_X10,14
31,38,59123.43359375,63049.9609375,1,0.06461236993659782,T7_X10,14
10,17,59123.43359375,63049.9609375,1,0.06461236993659782,T7_X10,15
32,39,66011.09375,64096.19921875,1,-0.03080867751869359,T7_X10,16
12,19,66191.0,64252.578125,1,-0.031085278587723406,T7_X10,17
43,50,56034.31640625,60609.56640625,1,0.07985085778559944,T7_X10,18
22,29,56034.31640625,60609.56640625,1,0.07985085778559944,T7_X10,19
1,8,56034.31640625,60609.56640625,1,0.07985085778559944,T7_X10,20
10,17,57560.09765625,60381.9140625,1,0.04722382937398649,T7_X10,20
32,39,53948.75390625,60571.30078125,1,0.12095625284150953,T7_X10,20
36,43,87955.8125,92343.7890625,-1,-0.05168842053502718,T7_X10,23
56,62,94686.2421875,93530.2265625,1,-0.014008908055626811,T7_X10,24
15,22,96002.1640625,96675.4296875,1,0.005213025503900995,T7_X10,25
23,30,101173.03125,100041.5390625,1,-0.012983733189767406,T7_X10,25
32,39,97755.9296875,94164.859375,1,-0.03853506378569267,T7_X10,25
40,47,95163.9296875,98236.2265625,1,0.030484258175222805,T7_X10,25
35,42,101405.421875,97437.5546875,1,-0.040928747892702365,T7_X10,27
59,62,84704.2265625,94248.3515625,1,0.11087590045176501,T7_X10,27
14,21,101405.421875,97437.5546875,1,-0.040928747892702365,T7_X10,28
38,45,84704.2265625,89961.7265625,1,0.060268921627195216,T7_X10,28
49,56,78532.0,84075.6875,1,0.0687914467987572,T7_X10,28
17,24,84704.2265625,89961.7265625,1,0.060268921627195216,T7_X10,29
28,35,78532.0,84075.6875,1,0.0687914467987572,T7_X10,29
60,62,83404.8359375,83684.9765625,1,0.0015588055398841065,T7_X10,29
1,8,87222.1953125,82862.2109375,1,-0.051787097428344156,T7_X10,30
38,45,79626.140625,84895.75,-1,-0.06797938950246592,T7_X10,30
17,24,79626.140625,84895.75,-1,-0.06797938950246592,T7_X10,31
61,62,107198.265625,108666.7109375,1,0.011898405510000527,T7_X10,38
47,54,95549.1484375,84648.359375,1,-0.11588567465810912,T7_X10,40
55,62,86805.0078125,90394.3125,1,0.039549050912511256,T7_X10,40
