fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_train_-1,y_train_0,y_train_1,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
18,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,69,1685,124,0,63,0,0,63,0
19,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,69,1706,124,0,63,0,0,63,0
20,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,69,1727,124,0,63,0,0,63,0
21,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,69,1748,124,0,63,0,0,63,0
22,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,69,1769,124,0,63,0,0,63,0
23,7,0.15,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,69,1790,124,0,63,0,0,62,1
24,7,0.15,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,69,1811,124,0,63,0,0,62,1
25,7,0.15,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,69,1832,124,0,63,0,0,62,1
26,7,0.15,0.3279569892473118,0.3279569892473118,0.3279569892473118,0.9682539682539683,0.3279569892473118,69,1853,124,1,62,0,1,62,0
27,7,0.15,0.3279569892473118,0.3279569892473118,0.3279569892473118,0.9682539682539683,0.3279569892473118,69,1874,124,1,62,0,1,62,0
28,7,0.15,0.3279569892473118,0.3279569892473118,0.3279569892473118,0.9682539682539683,0.3279569892473118,69,1895,124,1,62,0,1,62,0
29,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,70,1915,124,0,63,0,0,63,0
30,7,0.15,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,70,1936,124,0,63,0,0,62,1
31,7,0.15,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,70,1957,124,0,63,0,0,62,1
32,7,0.15,0.3172043010752688,0.3277777777777778,0.3224043715846994,0.9365079365079365,0.3277777777777778,70,1978,124,3,60,0,0,62,1
33,7,0.15,0.31216931216931215,0.3333333333333333,0.3224043715846994,0.9365079365079365,0.3333333333333333,70,1999,124,3,59,1,0,63,0
34,7,0.15,0.31216931216931215,0.3333333333333333,0.3224043715846994,0.9365079365079365,0.3333333333333333,70,2020,124,3,59,1,0,63,0
35,7,0.15,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,73,2038,124,0,62,1,0,63,0
36,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,73,2058,125,0,63,0,0,63,0
37,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,73,2079,125,0,63,0,0,63,0
38,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,73,2100,125,0,63,0,0,63,0
39,7,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,73,2121,125,0,62,1,0,62,1
40,7,0.15,0.6612903225806451,0.5,0.5528455284552846,0.9841269841269841,0.5,73,2142,125,0,61,2,0,62,1
41,7,0.15,0.6612903225806451,0.5,0.5528455284552846,0.9841269841269841,0.5,73,2163,125,0,61,2,0,62,1
42,7,0.15,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,73,2183,126,0,62,1,0,63,0
43,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,73,2203,127,0,63,0,0,63,0
44,7,0.15,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,73,2224,127,1,62,0,0,63,0
45,7,0.15,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,73,2245,127,1,62,0,0,63,0
46,7,0.15,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,73,2266,127,1,62,0,0,63,0
47,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2286,127,0,63,0,0,63,0
48,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2307,127,0,63,0,0,63,0
49,7,0.15,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,74,2328,127,0,63,0,0,62,1
50,7,0.15,0.3279569892473118,0.3279569892473118,0.3279569892473118,0.9682539682539683,0.3279569892473118,74,2349,127,0,62,1,0,62,1
51,7,0.15,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,74,2370,127,0,62,1,0,63,0
52,7,0.15,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,74,2391,127,0,62,1,0,63,0
53,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2411,128,0,63,0,0,63,0
54,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2432,128,0,63,0,0,63,0
55,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2453,128,0,63,0,0,63,0
56,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2474,128,0,63,0,0,63,0
57,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2495,128,0,63,0,0,63,0
58,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2516,128,0,63,0,0,63,0
59,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2537,128,0,63,0,0,63,0
60,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2558,128,0,63,0,0,63,0
61,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2579,128,0,63,0,0,63,0
62,7,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,74,2600,128,0,63,0,0,63,0
