fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,7,0.12,0.31746031746031744,0.3333333333333333,0.3252032520325203,0.9523809523809523,0.3333333333333333,3,60,0,0,63,0
1,7,0.12,0.40740740740740744,0.6284153005464481,0.4342555994729908,0.8888888888888888,0.6284153005464481,0,61,2,0,54,9
2,7,0.12,0.40740740740740744,0.6284153005464481,0.4342555994729908,0.8888888888888888,0.6284153005464481,0,61,2,0,54,9
3,7,0.12,0.3942528735632184,0.4781420765027322,0.41456582633053224,0.9206349206349206,0.4781420765027322,0,61,2,0,58,5
4,7,0.12,0.31216931216931215,0.3333333333333333,0.3224043715846994,0.9365079365079365,0.3333333333333333,4,59,0,0,63,0
5,7,0.12,0.6505376344086021,0.4166666666666667,0.4584022038567493,0.9523809523809523,0.4166666666666667,4,59,0,1,62,0
6,7,0.12,0.6502732240437158,0.4666666666666666,0.5154061624649859,0.9523809523809523,0.4666666666666666,5,58,0,2,61,0
7,7,0.12,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,1,62,0,0,63,0
8,7,0.12,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1,62,0,1,62,0
9,7,0.12,0.3333333333333333,0.32275132275132273,0.3279569892473118,0.9682539682539683,0.32275132275132273,0,63,0,0,61,2
10,7,0.12,0.3118279569892473,0.3276836158192091,0.31955922865013775,0.9206349206349206,0.3276836158192091,4,59,0,0,62,1
11,7,0.12,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,4,58,1,0,63,0
12,7,0.12,0.30158730158730157,0.3333333333333333,0.31666666666666665,0.9047619047619048,0.3333333333333333,4,57,2,0,63,0
13,7,0.12,0.32275132275132273,0.3333333333333333,0.3279569892473118,0.9682539682539683,0.3333333333333333,0,61,2,0,63,0
14,7,0.12,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,0,62,1,0,63,0
15,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
16,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
17,7,0.12,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,0,62,1,0,63,0
18,7,0.12,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,1,58,4,0,63,0
19,7,0.12,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,1,58,4,0,63,0
20,7,0.12,0.31216931216931215,0.3333333333333333,0.3224043715846994,0.9365079365079365,0.3333333333333333,1,59,3,0,63,0
21,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
22,7,0.12,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,5,58,0,0,63,0
23,7,0.12,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,5,58,0,0,63,0
24,7,0.12,0.30687830687830686,0.3333333333333333,0.31955922865013775,0.9206349206349206,0.3333333333333333,5,58,0,0,63,0
25,7,0.12,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,0,63,0,1,62,0
26,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
27,7,0.12,0.31746031746031744,0.3333333333333333,0.3252032520325203,0.9523809523809523,0.3333333333333333,0,60,3,0,63,0
28,7,0.12,0.5388888888888889,0.46091954022988507,0.48870056497175146,0.9365079365079365,0.46091954022988507,0,58,5,0,60,3
29,7,0.12,0.5388888888888889,0.46091954022988507,0.48870056497175146,0.9365079365079365,0.46091954022988507,0,58,5,0,60,3
30,7,0.12,0.49453551912568305,0.49453551912568305,0.49453551912568305,0.9682539682539683,0.49453551912568305,0,61,2,0,61,2
31,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
32,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
33,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
34,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
35,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
36,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
37,7,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
38,7,0.12,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,0,62,1,0,63,0
39,7,0.12,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,0,62,1,0,63,0
40,7,0.12,0.32222222222222224,0.3169398907103825,0.31955922865013775,0.9206349206349206,0.3169398907103825,0,61,2,0,60,3
