fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,21,0.08,0.871952608794714,0.888888888888889,0.8741414141414142,0.8888888888888888,0.888888888888889,13,39,11,11,38,14
1,21,0.08,0.5733333333333334,0.6148148148148148,0.584290650975997,0.8888888888888888,0.6148148148148148,0,45,18,0,38,25
2,21,0.08,0.5833333333333334,0.6148148148148148,0.5909351692484223,0.8888888888888888,0.6148148148148148,0,45,18,1,38,24
3,21,0.08,0.7420634920634921,0.8931159420289855,0.7913916535708049,0.8412698412698413,0.8931159420289855,9,46,8,14,37,12
4,21,0.08,0.6,0.6228070175438597,0.6061554512258738,0.9047619047619048,0.6228070175438597,24,38,1,30,33,0
5,21,0.08,0.5909090909090909,0.5595238095238095,0.5601018366975814,0.8412698412698413,0.5595238095238095,34,28,1,44,19,0
6,21,0.08,0.5957446808510638,0.4871794871794872,0.5041771094402673,0.7777777777777778,0.4871794871794872,37,26,0,47,12,4
7,21,0.08,0.726984126984127,0.7872744539411206,0.7405306015235092,0.7301587301587301,0.7872744539411206,26,27,10,28,20,15
8,21,0.08,0.6614607614607615,0.6813821044987195,0.6648453285523207,0.6825396825396826,0.6813821044987195,27,19,17,26,15,22
9,21,0.08,0.792022792022792,0.7435500515995872,0.761793686472426,0.8253968253968254,0.7435500515995872,34,10,19,39,9,15
10,21,0.08,0.7591836734693876,0.735479797979798,0.714910394265233,0.8571428571428571,0.735479797979798,44,3,16,49,5,9
11,21,0.08,0.5615384615384615,0.5245726495726496,0.5385507246376812,0.8571428571428571,0.5245726495726496,48,2,13,52,1,10
12,21,0.08,0.5476190476190476,0.5520833333333334,0.5250205086136178,0.7619047619047619,0.5520833333333334,32,4,27,21,0,42
13,21,0.08,0.8666666666666667,0.6148148148148148,0.5987179487179487,0.746031746031746,0.6148148148148148,30,9,24,22,1,40
14,21,0.08,0.6313131313131312,0.6558441558441558,0.6189393939393939,0.6507936507936508,0.6558441558441558,22,21,20,22,11,30
15,21,0.08,0.6884722222222223,0.6950710108604845,0.6351290684624017,0.6984126984126984,0.6950710108604845,19,21,23,25,6,32
16,21,0.08,0.6733333333333333,0.6844919786096257,0.6582821118991332,0.7301587301587301,0.6844919786096257,22,17,24,25,8,30
17,21,0.08,0.7129629629629629,0.8050206817857651,0.7204477204477205,0.8571428571428571,0.8050206817857651,19,3,41,18,9,36
18,21,0.08,0.7188405797101449,0.941981981981982,0.7407407407407408,0.9206349206349206,0.941981981981982,25,1,37,23,5,35
19,21,0.08,0.7333333333333334,0.9558404558404558,0.7549206349206349,0.9365079365079365,0.9558404558404558,26,1,36,24,5,34
20,21,0.08,0.8308080808080808,0.7870370370370371,0.8007936507936507,0.8888888888888888,0.7870370370370371,30,9,24,33,6,24
21,21,0.08,0.763888888888889,0.7063131313131313,0.7265172735760971,0.8253968253968254,0.7063131313131313,40,12,11,45,8,10
22,21,0.08,0.7536507936507936,0.6852332852332852,0.7037299130178387,0.8412698412698413,0.6852332852332852,45,11,7,50,6,7
23,21,0.08,0.701241134751773,0.766984126984127,0.7288496154475537,0.873015873015873,0.766984126984127,50,7,6,47,8,8
24,21,0.08,0.6715151515151515,0.6831678125795774,0.6640599543825351,0.7301587301587301,0.6831678125795774,35,11,17,27,11,25
25,21,0.08,0.6935786435786436,0.6864035087719298,0.6824024024024024,0.6984126984126984,0.6864035087719298,28,16,19,22,21,20
26,21,0.08,0.7452547452547452,0.7176379176379175,0.7252380952380952,0.7142857142857143,0.7176379176379175,15,22,26,13,28,22
27,21,0.08,0.8167735042735043,0.8069444444444445,0.8096988795518207,0.8412698412698413,0.8069444444444445,15,16,32,13,18,32
28,21,0.08,0.767591120532297,0.8160660660660661,0.7807807807807808,0.8253968253968254,0.8160660660660661,6,20,37,9,17,37
29,21,0.08,0.9159003831417625,0.9019126800236245,0.908115850889145,0.9206349206349206,0.9019126800236245,23,11,29,24,10,29
30,21,0.08,0.7727272727272726,0.7511627906976743,0.7586206896551723,0.8571428571428571,0.7511627906976743,43,10,10,44,8,11
31,21,0.08,0.9449735449735449,0.959866220735786,0.951973951973952,0.9523809523809523,0.959866220735786,46,13,4,45,14,4
32,21,0.08,0.762094630515683,0.8520114942528735,0.7822369633314906,0.7777777777777778,0.8520114942528735,29,32,2,38,22,3
33,21,0.08,0.6851851851851851,0.8536585365853658,0.6999007936507936,0.7142857142857143,0.8536585365853658,20,41,2,36,23,4
34,21,0.08,0.5228282828282829,0.7861952861952862,0.5550857411322527,0.6666666666666666,0.7861952861952862,18,44,1,25,33,5
35,21,0.08,0.8590425531914893,0.6972136222910216,0.7283950617283951,0.7619047619047619,0.6972136222910216,19,34,10,8,47,8
36,21,0.08,0.9017295597484276,0.6332852332852332,0.6930819111270239,0.8412698412698413,0.6332852332852332,7,45,11,2,53,8
37,21,0.08,0.9689922480620154,0.9047619047619048,0.9281842818428184,0.9365079365079365,0.9047619047619048,10,39,14,10,43,10
38,21,0.08,0.8519989814107461,0.8888888888888888,0.8671361502347418,0.873015873015873,0.8888888888888888,9,36,18,11,35,17
39,21,0.08,0.9264069264069263,0.9444444444444443,0.9331103678929766,0.9206349206349206,0.9444444444444443,9,18,36,9,21,33
