fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,7,0.1,0.4646464646464647,0.5292397660818714,0.46901356802346905,0.7619047619047619,0.5292397660818714,0,57,6,7,44,12
1,7,0.1,0.499215070643642,0.5493827160493827,0.5163283318623124,0.8571428571428571,0.5493827160493827,0,54,9,1,49,13
2,7,0.1,0.5146825396825397,0.5332446808510638,0.5177591384487936,0.7936507936507936,0.5332446808510638,0,47,16,2,40,21
3,7,0.1,0.43452380952380953,0.4930555555555555,0.44696969696969696,0.6984126984126984,0.4930555555555555,3,48,12,2,40,21
4,7,0.1,0.6151515151515151,0.5555555555555555,0.5413078149920255,0.746031746031746,0.5555555555555555,9,45,9,2,50,11
5,7,0.1,0.38011695906432746,0.4795918367346939,0.42264150943396234,0.7619047619047619,0.4795918367346939,10,49,4,0,57,6
6,7,0.1,0.5355555555555556,0.43983311374615724,0.435515873015873,0.6507936507936508,0.43983311374615724,11,46,6,3,50,10
7,7,0.1,0.7063492063492064,0.4388888888888889,0.4764957264957265,0.746031746031746,0.4388888888888889,5,48,10,1,56,6
8,7,0.1,0.6597402597402597,0.4258241758241758,0.46755674232309746,0.7619047619047619,0.4258241758241758,4,52,7,1,55,7
9,7,0.1,0.558641975308642,0.5023310023310024,0.5249917245945052,0.8888888888888888,0.5023310023310024,0,52,11,1,54,8
10,7,0.1,0.4615384615384615,0.564327485380117,0.48361469712015887,0.8571428571428571,0.564327485380117,0,57,6,1,49,13
11,7,0.1,0.5,0.5818713450292398,0.5263761467889908,0.9047619047619048,0.5818713450292398,0,57,6,1,52,10
12,7,0.1,0.6540880503144654,0.49310344827586206,0.5563063063063063,0.8571428571428571,0.49310344827586206,5,58,0,3,53,7
13,7,0.1,0.4656862745098039,0.5701754385964912,0.49382716049382713,0.873015873015873,0.5701754385964912,6,57,0,12,51,0
14,7,0.1,0.38690476190476186,0.37654320987654327,0.3803030303030303,0.8095238095238095,0.37654320987654327,9,54,0,7,56,0
15,7,0.1,0.7462606837606837,0.7511337868480726,0.7484536082474227,0.7619047619047619,0.7511337868480726,12,49,2,13,48,2
16,7,0.1,0.806980056980057,0.7783446712018142,0.789093195033789,0.8253968253968254,0.7783446712018142,12,49,2,9,52,2
17,7,0.1,0.8133903133903134,0.6585185185185186,0.7080610021786492,0.8412698412698413,0.6585185185185186,9,50,4,9,52,2
18,7,0.1,0.3885057471264368,0.6444444444444445,0.4274952919020716,0.9047619047619048,0.6444444444444445,1,60,2,5,58,0
19,7,0.1,0.32275132275132273,0.3333333333333333,0.3279569892473118,0.9682539682539683,0.3333333333333333,0,61,2,0,63,0
20,7,0.1,0.577683615819209,0.577683615819209,0.577683615819209,0.9682539682539683,0.577683615819209,4,59,0,4,59,0
21,7,0.1,0.577683615819209,0.577683615819209,0.577683615819209,0.9682539682539683,0.577683615819209,4,59,0,4,59,0
22,7,0.1,0.6,0.6610169491525424,0.6267806267806267,0.9841269841269841,0.6610169491525424,4,59,0,5,58,0
23,7,0.1,0.4666666666666666,0.632768361581921,0.5059523809523809,0.9047619047619048,0.632768361581921,0,59,4,0,53,10
24,7,0.1,0.4545454545454546,0.6271186440677966,0.49009009009009014,0.8888888888888888,0.6271186440677966,0,59,4,0,52,11
25,7,0.1,0.4666666666666666,0.632768361581921,0.5059523809523809,0.9047619047619048,0.632768361581921,0,59,4,0,53,10
26,7,0.1,0.30158730158730157,0.3333333333333333,0.31666666666666665,0.9047619047619048,0.3333333333333333,5,57,1,0,63,0
27,7,0.1,0.6397849462365591,0.39999999999999997,0.4304388422035481,0.9206349206349206,0.39999999999999997,5,57,1,1,62,0
28,7,0.1,0.6284153005464481,0.4166666666666667,0.4463768115942029,0.8888888888888888,0.4166666666666667,8,54,1,2,61,0
29,7,0.1,0.6559139784946236,0.4444444444444444,0.49453551912568305,0.9682539682539683,0.4444444444444444,3,60,0,1,62,0
30,7,0.1,0.7385057471264368,0.7608286252354048,0.6190883190883191,0.9206349206349206,0.7608286252354048,3,59,1,1,58,4
