fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_train_-1,y_train_0,y_train_1,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
14,21,0.06,0.5836956521739131,0.617479674796748,0.599100392382046,0.8888888888888888,0.617479674796748,634,156,1004,41,2,20,40,0,23
15,21,0.06,0.5801282051282052,0.6103174603174603,0.5924055368499813,0.8888888888888888,0.6103174603174603,653,157,1005,42,1,20,39,0,24
16,21,0.06,0.8796296296296297,0.7469349048296418,0.771307210364235,0.8412698412698413,0.7469349048296418,667,158,1011,37,7,19,36,3,24
17,21,0.06,0.8145889792231257,0.7060985797827902,0.7316081263449684,0.8253968253968254,0.7060985797827902,675,158,1024,35,9,19,41,4,18
18,21,0.06,0.7396825396825397,0.7388071895424838,0.729253391322357,0.7777777777777778,0.7388071895424838,695,158,1025,16,17,30,21,12,30
19,21,0.06,0.7196969696969697,0.703030303030303,0.7070707070707071,0.7619047619047619,0.703030303030303,704,165,1030,15,15,33,12,18,33
20,21,0.06,0.7608695652173912,0.7610389610389611,0.7408879492600423,0.7619047619047619,0.7610389610389611,710,167,1043,22,21,20,28,12,23
21,21,0.06,0.7173873380769932,0.7227564102564102,0.63510101010101,0.6666666666666666,0.7227564102564102,711,175,1055,21,26,16,27,7,29
22,21,0.06,0.7518796992481201,0.7463054187192117,0.6629452418926103,0.6666666666666666,0.7463054187192117,719,180,1063,14,29,20,19,9,35
23,21,0.06,0.6068376068376068,0.5161064425770308,0.5440892947742263,0.7777777777777778,0.5161064425770308,732,188,1063,1,28,34,7,17,39
24,21,0.06,0.6234567901234568,0.61661918328585,0.6188103254769922,0.6984126984126984,0.61661918328585,732,201,1071,10,27,26,12,27,24
25,21,0.06,0.6544962812711291,0.6687830687830688,0.6451515151515151,0.6349206349206349,0.6687830687830688,733,209,1083,21,27,15,29,17,17
26,21,0.06,0.49415204678362573,0.4748283752860412,0.4840510366826156,0.7142857142857143,0.4748283752860412,733,216,1097,38,23,2,38,21,4
27,21,0.06,0.5759958071278827,0.49936868686868685,0.469606720122184,0.746031746031746,0.49936868686868685,742,228,1097,44,16,3,53,4,6
28,21,0.06,0.3304843304843305,0.48412698412698413,0.38625204582651396,0.6666666666666666,0.48412698412698413,754,236,1098,42,17,4,52,2,9
29,21,0.06,0.43863636363636366,0.5909722222222222,0.5027527527527528,0.6666666666666666,0.5909722222222222,771,239,1099,32,16,15,40,1,22
30,21,0.06,0.483021483021483,0.5838383838383838,0.5286069651741293,0.7301587301587301,0.5838383838383838,786,244,1100,30,11,22,37,0,26
31,21,0.06,0.787878787878788,0.7490287490287489,0.7624858407990938,0.8888888888888888,0.7490287490287489,796,253,1102,39,2,22,44,2,17
32,21,0.06,0.6167557932263814,0.5767441860465117,0.5948016982499741,0.8888888888888888,0.5767441860465117,803,255,1114,43,0,20,44,2,17
33,21,0.06,0.4909090909090909,0.5259259259259259,0.48717948717948717,0.746031746031746,0.5259259259259259,816,255,1122,45,0,18,33,0,30
34,21,0.06,0.5744680851063829,0.5172413793103449,0.516872427983539,0.7936507936507936,0.5172413793103449,835,255,1124,29,0,34,16,0,47
35,21,0.06,0.5388026607538802,0.5201612903225806,0.5154320987654321,0.7777777777777778,0.5201612903225806,846,255,1134,32,0,31,22,0,41
36,21,0.06,0.8924731182795699,0.6664224664224664,0.6700460166810469,0.8412698412698413,0.6664224664224664,861,255,1140,26,7,30,31,1,31
37,21,0.06,0.5787878787878787,0.6565656565656566,0.6125404993329522,0.873015873015873,0.6565656565656566,864,255,1158,23,7,33,30,0,33
38,21,0.06,0.9229166666666666,0.7038690476190476,0.7025462962962963,0.8888888888888888,0.7038690476190476,878,255,1165,24,7,32,30,1,32
39,21,0.06,0.6481481481481481,0.6407407407407407,0.6444028297960882,0.9682539682539683,0.6407407407407407,887,262,1170,18,0,45,18,1,44
40,21,0.06,0.6521739130434783,0.6438405797101449,0.6479545037607779,0.9682539682539683,0.6438405797101449,887,262,1191,23,0,40,23,1,39
41,21,0.06,0.65,0.6266666666666666,0.6368430623749773,0.9523809523809523,0.6266666666666666,902,262,1197,25,0,38,22,1,40
42,21,0.06,0.9238505747126436,0.7432098765432098,0.7772657450076806,0.8888888888888888,0.7432098765432098,905,262,1215,30,6,27,32,2,29
43,21,0.06,0.7201783723522853,0.6547619047619048,0.6722009365687526,0.8412698412698413,0.6547619047619048,910,262,1231,41,8,14,46,4,13
44,21,0.06,0.7125925925925926,0.6111111111111112,0.6415770609318997,0.8253968253968254,0.6111111111111112,927,262,1235,43,8,12,50,4,9
45,21,0.06,0.7124542124542125,0.6333333333333333,0.6642265795206971,0.873015873015873,0.6333333333333333,935,268,1242,48,5,10,52,4,7
46,21,0.06,0.6323302469135802,0.6326728826728827,0.632341557813256,0.7936507936507936,0.6326728826728827,951,270,1245,33,4,26,32,4,27
47,21,0.06,0.6528286528286528,0.6619444444444444,0.6522875816993464,0.7777777777777778,0.6619444444444444,970,270,1247,32,6,25,28,9,26
48,21,0.06,0.7345543345543346,0.7409844054580897,0.7243197748583,0.7936507936507936,0.7409844054580897,983,273,1252,19,8,36,15,13,35
49,21,0.06,0.7803030303030303,0.7042606516290727,0.7292062361506807,0.8412698412698413,0.7042606516290727,984,274,1271,19,7,37,13,6,44
50,21,0.06,0.8132716049382717,0.5675925925925925,0.5652356902356902,0.7936507936507936,0.5675925925925925,1002,276,1272,8,10,45,8,1,54
51,21,0.06,0.7286036036036037,0.6483974358974359,0.6650931677018633,0.8253968253968254,0.6483974358974359,1002,281,1288,26,5,32,24,2,37
52,21,0.06,0.6932367149758454,0.6341880341880342,0.6410256410256411,0.8412698412698413,0.6341880341880342,1003,281,1308,45,5,13,46,2,15
53,21,0.06,0.8189429618001046,0.627012882447665,0.6019847598794966,0.8412698412698413,0.627012882447665,1010,286,1317,46,8,9,49,1,13
54,21,0.06,0.7422285987565758,0.7020933977455717,0.6112128612128612,0.6984126984126984,0.7020933977455717,1028,286,1320,31,23,9,41,5,17
55,21,0.06,0.7571428571428571,0.75,0.648322414135398,0.7142857142857143,0.75,1048,286,1321,31,24,8,42,6,15
56,21,0.06,0.6368952684742158,0.7873563218390803,0.6506766147319142,0.6984126984126984,0.7873563218390803,1056,294,1326,29,30,4,33,19,11
57,21,0.06,0.7787114845938374,0.7698412698412699,0.7539251207729469,0.746031746031746,0.7698412698412699,1059,309,1329,28,20,15,18,28,17
58,21,0.06,0.7326023391812866,0.7475442418682873,0.7376323692113166,0.7301587301587301,0.7475442418682873,1079,310,1329,17,27,19,20,24,19
59,21,0.06,0.8612836438923396,0.8644444444444446,0.8543665636688892,0.8571428571428571,0.8644444444444446,1085,324,1330,20,18,25,23,21,19
60,21,0.06,0.826923076923077,0.8228291316526611,0.8141093474426807,0.8253968253968254,0.8228291316526611,1087,329,1344,18,17,28,24,13,26
61,21,0.06,0.8594961240310077,0.8962962962962963,0.8708301502419148,0.9047619047619048,0.8962962962962963,1096,337,1348,9,9,45,12,8,43
