fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
0,14,0.12,0.6594982078853047,0.7927927927927928,0.6111111111111112,0.6349206349206349,0.7927927927927928,6,37,20,18,14,31
1,14,0.12,0.5691509084167593,0.5587606837606838,0.5532976827094473,0.8095238095238095,0.5587606837606838,0,39,24,3,29,31
2,14,0.12,0.6078431372549019,0.5714285714285715,0.578853046594982,0.8412698412698413,0.5714285714285715,0,35,28,4,25,34
3,14,0.12,0.617948717948718,0.9037037037037038,0.6517332796402564,0.7936507936507936,0.9037037037037038,1,45,17,5,32,26
4,14,0.12,0.7704517704517704,0.9024390243902438,0.8038197097020626,0.8095238095238095,0.9024390243902438,9,41,13,13,29,21
5,14,0.12,0.8696581196581197,0.9612403100775193,0.904325054083508,0.9206349206349206,0.9612403100775193,9,43,11,13,38,12
6,14,0.12,0.767094017094017,0.8333333333333334,0.7868838763575606,0.7777777777777778,0.8333333333333334,12,34,17,16,26,21
7,14,0.12,0.8443137254901961,0.8521703521703522,0.8467685545899512,0.7936507936507936,0.8521703521703522,4,37,22,4,34,25
8,14,0.12,0.7621212121212121,0.7859848484848485,0.7697881828316611,0.7777777777777778,0.7859848484848485,4,48,11,4,44,15
9,14,0.12,0.5952380952380952,0.6185185185185186,0.6047745358090185,0.9206349206349206,0.6185185185185186,0,45,18,0,42,21
10,14,0.12,0.6041666666666666,0.6466666666666666,0.6218746296954616,0.9523809523809523,0.6466666666666666,0,50,13,0,47,16
11,14,0.12,0.6041666666666666,0.6466666666666666,0.6218746296954616,0.9523809523809523,0.6466666666666666,0,50,13,0,47,16
12,14,0.12,0.6410256410256411,0.6470588235294118,0.6432323232323233,0.9523809523809523,0.6470588235294118,12,51,0,13,48,2
13,14,0.12,0.5964912280701754,0.6388888888888888,0.6129582267689685,0.9365079365079365,0.6388888888888888,15,48,0,19,44,0
14,14,0.12,0.5914529914529915,0.5890878090366581,0.5863275039745628,0.8571428571428571,0.5890878090366581,17,46,0,20,39,4
15,14,0.12,0.7067550505050506,0.9011553273427472,0.7424546163269851,0.8253968253968254,0.9011553273427472,19,41,3,22,32,9
16,14,0.12,0.732905982905983,0.9053030303030303,0.7706736035049288,0.8571428571428571,0.9053030303030303,16,44,3,16,39,8
17,14,0.12,0.9094202898550724,0.968944099378882,0.9327888965570125,0.9682539682539683,0.968944099378882,14,46,3,13,46,4
18,14,0.12,0.3333333333333333,0.32275132275132273,0.3279569892473118,0.9682539682539683,0.32275132275132273,0,63,0,1,61,1
19,14,0.12,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,0,63,0,0,62,1
20,14,0.12,0.5760233918128655,0.4784382284382284,0.5080050368771362,0.8888888888888888,0.4784382284382284,11,52,0,6,57,0
21,14,0.12,0.6374269005847953,0.5151515151515151,0.5533369311027164,0.9206349206349206,0.5151515151515151,11,52,0,6,57,0
22,14,0.12,0.9012820512820513,0.841540404040404,0.8449237472766885,0.9047619047619048,0.841540404040404,11,48,4,6,52,5
23,14,0.12,0.5712121212121212,0.5712121212121212,0.5712121212121212,0.9365079365079365,0.5712121212121212,0,55,8,0,55,8
24,14,0.12,0.539044289044289,0.6007575757575757,0.5633710444335137,0.9206349206349206,0.6007575757575757,0,55,8,0,52,11
25,14,0.12,0.8775894538606402,0.8275862068965517,0.8485958485958486,0.9523809523809523,0.8275862068965517,1,58,4,1,59,3
26,14,0.12,0.6087179487179487,0.6258169934640523,0.6167656765676567,0.9523809523809523,0.6258169934640523,12,51,0,13,50,0
27,14,0.12,0.6087179487179487,0.6258169934640523,0.6167656765676567,0.9523809523809523,0.6258169934640523,12,51,0,13,50,0
28,14,0.12,0.6398124467178176,0.6398124467178176,0.6398124467178176,0.9682539682539683,0.6398124467178176,17,46,0,17,46,0
29,14,0.12,0.7857142857142857,0.9880952380952381,0.8571872571872571,0.9682539682539683,0.9880952380952381,6,56,1,7,54,2
30,14,0.12,0.9259259259259259,0.9866666666666667,0.951530612244898,0.9682539682539683,0.9866666666666667,6,50,7,6,48,9
31,14,0.12,0.9,0.9787234042553191,0.9301874595992242,0.9523809523809523,0.9787234042553191,9,47,7,9,44,10
32,14,0.12,0.8447363619777413,0.8790277777777779,0.8591845313156788,0.8888888888888888,0.8790277777777779,25,32,6,27,29,7
33,14,0.12,0.7558576480990274,0.914702581369248,0.7866061712683745,0.873015873015873,0.914702581369248,27,33,3,26,29,8
34,14,0.12,0.8516811742618194,0.9259259259259259,0.8741918427187733,0.8888888888888888,0.9259259259259259,18,36,9,18,31,14
35,14,0.12,0.8969267139479906,0.7505668934240363,0.7612179487179488,0.9047619047619048,0.7505668934240363,3,49,11,1,47,15
36,14,0.12,1.0,1.0,1.0,1.0,1.0,3,52,8,3,52,8
37,14,0.12,0.75,0.9766081871345028,0.8291486291486291,0.9365079365079365,0.9766081871345028,3,57,3,4,53,6
38,14,0.12,0.75,0.8266666666666667,0.7159863945578232,0.8412698412698413,0.8266666666666667,10,50,3,6,48,9
39,14,0.12,0.8079172289698605,0.7713178294573644,0.7366601252219418,0.7936507936507936,0.7713178294573644,10,43,10,5,39,19
40,14,0.12,0.746031746031746,0.7534883720930233,0.7362745098039216,0.8095238095238095,0.7534883720930233,10,43,10,7,42,14
41,14,0.12,0.6174242424242424,0.606963249516441,0.6112351586035797,0.8095238095238095,0.606963249516441,5,47,11,4,48,11
42,14,0.12,0.5268199233716475,0.48214285714285715,0.5004177109440268,0.873015873015873,0.48214285714285715,3,56,4,2,58,3
43,14,0.12,0.5099415204678363,0.6488095238095238,0.562684365781711,0.8888888888888888,0.6488095238095238,4,56,3,1,57,5
44,14,0.12,0.5809889173060528,0.6156462585034014,0.5953593661573288,0.9206349206349206,0.6156462585034014,14,49,0,17,46,0
45,14,0.12,0.6152777777777777,0.6292517006802721,0.6218746296954616,0.9523809523809523,0.6292517006802721,14,49,0,15,48,0
46,14,0.12,0.6834733893557422,0.9375,0.7358876117496808,0.8571428571428571,0.9375,13,48,2,17,39,7
47,14,0.12,0.5499999999999999,0.9666666666666667,0.6395989974937343,0.9047619047619048,0.9666666666666667,1,60,2,4,54,5
48,14,0.12,0.5119047619047619,0.9555555555555556,0.5910052910052911,0.873015873015873,0.9555555555555556,1,60,2,4,52,7
49,14,0.12,0.7374213836477987,0.8981481481481483,0.7368046283934134,0.9206349206349206,0.8981481481481483,1,54,8,4,53,6
50,14,0.12,0.6242424242424242,0.4526143790849673,0.49796522382537917,0.8412698412698413,0.4526143790849673,0,51,12,3,55,5
51,14,0.12,0.6226415094339622,0.46051282051282055,0.5082609436211889,0.8253968253968254,0.46051282051282055,0,50,13,4,53,6
52,14,0.12,0.6863945578231293,0.7130952380952381,0.6502645502645502,0.8253968253968254,0.7130952380952381,2,56,5,10,49,4
53,14,0.12,0.7082251082251082,0.7999999999999999,0.720450885668277,0.8888888888888888,0.7999999999999999,2,60,1,7,55,1
54,14,0.12,0.375,0.4672131147540983,0.38746438746438744,0.8888888888888888,0.4672131147540983,2,61,0,7,56,0
55,14,0.12,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,0,63,0,1,62,0
56,14,0.12,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,0,63,0,1,62,0
57,14,0.12,0.3333333333333333,0.328042328042328,0.33066666666666666,0.9841269841269841,0.328042328042328,0,63,0,1,62,0
58,14,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
59,14,0.12,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,1,62,0,0,63,0
60,14,0.12,0.6494252873563219,0.5714285714285715,0.6022615535889871,0.9523809523809523,0.5714285714285715,1,55,7,0,58,5
61,14,0.12,0.615819209039548,0.4444444444444444,0.4724770642201835,0.8571428571428571,0.4444444444444444,1,50,12,0,59,4
62,14,0.12,0.62,0.5499999999999999,0.5708699902248289,0.8888888888888888,0.5499999999999999,0,43,20,0,50,13
